State,County,Percent of Children with Confirmed BLLs ³5 µg/dL,Estimate!!Total:!!Built 2020 or later,Estimate!!Total:!!Built 2010 to 2019,Estimate!!Total:!!Built 2000 to 2009,Estimate!!Total:!!Built 1990 to 1999,Estimate!!Total:!!Built 1980 to 1989,Estimate!!Total:!!Built 1970 to 1979,Estimate!!Total:!!Built 1960 to 1969,Estimate!!Total:!!Built 1950 to 1959,Estimate!!Total:!!Built 1940 to 1949,Estimate!!Total:!!Built 1939 or earlier,Estimate!!Total:!!Complete plumbing facilities,Estimate!!Total:!!Lacking complete plumbing facilities,"Estimate!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $69,999","Estimate!!Total:!!$70,000 to $79,999","Estimate!!Total:!!$80,000 to $89,999","Estimate!!Total:!!$90,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $174,999","Estimate!!Total:!!$175,000 to $199,999","Estimate!!Total:!!$200,000 to $249,999","Estimate!!Total:!!$250,000 to $299,999","Estimate!!Total:!!$300,000 to $399,999","Estimate!!Total:!!$400,000 to $499,999","Estimate!!Total:!!$500,000 to $749,999","Estimate!!Total:!!$750,000 to $999,999","Estimate!!Total:!!$1,000,000 to $1,499,999","Estimate!!Total:!!$1,500,000 to $1,999,999","Estimate!!Total:!!$2,000,000 or more",Total:!!Owner occupied,Total:!!Renter occupied,Estimate!!Total:!!Under 19 years:,Estimate!!Total:!!Under 19 years:!!With health insurance coverage,Estimate!!Total:!!Under 19 years:!!No health insurance coverage,Estimate!!Total:!!19 to 64 years:,Estimate!!Total:!!19 to 64 years:!!With health insurance coverage,Estimate!!Total:!!19 to 64 years:!!No health insurance coverage,Estimate!!Total:!!65 years and over:,Estimate!!Total:!!65 years and over:!!With health insurance coverage,Estimate!!Total:!!65 years and over:!!No health insurance coverage,"Estimate!!Total:!!Agriculture, forestry, fishing and hunting, and mining",Estimate!!Total:!!Construction,Estimate!!Total:!!Manufacturing,Estimate!!Total:!!Wholesale trade,Estimate!!Total:!!Retail trade,"Estimate!!Total:!!Transportation and warehousing, and utilities",Estimate!!Total:!!Information,"Estimate!!Total:!!Finance and insurance, and real estate and rental and leasing","Estimate!!Total:!!Professional, scientific, and management, and administrative and waste management services","Estimate!!Total:!!Educational services, and  health care and social assistance","Estimate!!Total:!!Arts, entertainment, and recreation, and accommodation and food services","Estimate!!Total:!!Other services, except public administration",Estimate!!Total:!!Public administration,"Estimate!!Total:!!Management, business, science, and arts occupations",Estimate!!Total:!!Service occupations,Estimate!!Total:!!Sales and office occupations,"Estimate!!Total:!!Natural resources, construction, and maintenance occupations","Estimate!!Total:!!Production, transportation, and material moving occupations",Estimate!!Total:!!Income in the past 12 months below poverty level:,Estimate!!Total:!!Income in the past 12 months below poverty level:!!Under 18 years,Estimate!!Total:!!Income in the past 12 months below poverty level:!!18 to 64 years,Estimate!!Total:!!Income in the past 12 months below poverty level:!!65 years and over,Estimate!!Total:!!Income in the past 12 months at or above poverty level:,Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Under 18 years,Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!18 to 64 years,Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!65 years and over,lat,lng,ADHD Percentage (Ever),ADHD Percentage (Current),ADHD Behavior Treatment(%),ADHD Medication(%),ADHD Meds or BT,Any Treatment
NM,COLFAX,0.00,0.0,0.0158614212668266,0.1331524574767818,0.1377439215277053,0.1543358029844516,0.1688406553271418,0.0770113743086716,0.0920379839298758,0.0642804967129291,0.1567358864656162,0.9968073785030152,0.0031926214969847,0.0252079657171666,0.0057978321149483,0.0113435845727249,0.0105873456012099,0.0005041593143433,0.0088227880010083,0.0025207965717166,0.0486513738341315,0.0622636753214015,0.0758759768086715,0.0473909755482732,0.0660448701789765,0.0536929669775649,0.0804134106377615,0.0831862868666498,0.0718427022939248,0.0428535417191832,0.0630199142929165,0.0640282329216032,0.0748676581799848,0.0385681875472649,0.0226871691454499,0.0277287622888832,0.0037811948575749,0.0,0.0083186286866649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6061,-104.6468,8.4,7.5,47.8,62.1,73.7,78.8
NM,CURRY,1.30,0.0,0.1139384732244588,0.1016900873528294,0.1223889099886061,0.115315229775921,0.1828712495252563,0.1393847322445879,0.0933820736802126,0.0746296999620205,0.0563995442461071,0.998031173092699,0.001968826907301,0.0213650425367362,0.0095707656612529,0.0060904872389791,0.0166279969064191,0.0048337200309358,0.0147911832946635,0.0134377416860015,0.0390564578499613,0.0324825986078886,0.0404098994586233,0.0578112915699922,0.0452436194895591,0.0329659706109822,0.1236465583913379,0.0730858468677494,0.0932907965970611,0.0788863109048723,0.1509087393658159,0.040506573859242,0.0622583139984532,0.0263921113689095,0.0080239752513534,0.0025135344160866,0.0021268368136117,0.0014501160092807,0.0022235112142304,,,0.3263935372186959,0.3188228505481823,0.0075706866705135,0.5500980957876515,0.4800230813618003,0.0700750144258511,0.1235083669936526,0.1221004039238315,0.0014079630698211,0.1090002931691586,0.0352975666959835,0.0595133391967165,0.0518909410729991,0.1403693931398416,0.0734681911462914,0.0,0.0377601876282615,0.0389914980944004,0.2892406918792143,0.0833186748754031,0.0250366461448255,0.0561125769569041,0.3536792729404867,0.2138375842861331,0.2238053356786866,0.0595133391967165,0.1491644678979771,0.2378820033955857,0.078374363327674,0.1510398981324278,0.0084677419354838,0.7621179966044143,0.1911078098471986,0.4659168081494058,0.1050933786078098,34.5742,-103.347,8.4,7.5,47.8,62.1,73.7,78.8
NM,DE BACA,2.90,0.0,0.0253292806484295,0.0283687943262411,0.1377912867274569,0.0770010131712259,0.1641337386018237,0.1195542046605876,0.1742654508611955,0.1702127659574468,0.1033434650455927,0.986206896551724,0.0137931034482758,0.0566037735849056,0.0512129380053908,0.0,0.0,0.0,0.0862533692722372,0.0080862533692722,0.0296495956873315,0.0350404312668463,0.0,0.0215633423180593,0.0566037735849056,0.0161725067385444,0.1212938005390835,0.0539083557951482,0.0,0.059299191374663,0.013477088948787,0.2210242587601078,0.0997304582210242,0.0,0.0161725067385444,0.0,0.0,0.0,0.0539083557951482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3425,-104.412,8.4,7.5,47.8,62.1,73.7,78.8
NM,DONA ANA,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,7.5,47.8,62.1,73.7,78.8
NM,EDDY,1.10,0.0020477551966617,0.1237153233907735,0.0780851557066687,0.1045900625917626,0.141836025036705,0.1312108801483656,0.1290858511706978,0.1881616567498647,0.0637895062205393,0.0374777837879607,0.9939502576742102,0.0060497423257898,0.0209324452901998,0.0054551221059308,0.0055819854107199,0.009197589597209,0.0079289565493181,0.013510941960038,0.0046939422771963,0.0062797335870599,0.0138281002220107,0.0227719632096416,0.0339359340310815,0.0695210910244211,0.0324770060260069,0.1071360608943862,0.0629241991753885,0.1243260386933079,0.1080875356803044,0.1084046939422772,0.0663495084046939,0.1021249603552172,0.0404693942277196,0.0142721217887725,0.0112908341262289,0.0026641294005708,0.0,0.0058357120202981,,,0.2648855340914734,0.22414792008078,0.0407376140106934,0.5882537948386883,0.5202860406217411,0.0679677542169472,0.1468606710698382,0.1468606710698382,0.0,0.2143674871207784,0.0812464224384659,0.0716585575271894,0.0120563823697767,0.0988480251860332,0.0369562106468231,0.006010303377218,0.0225028620492272,0.0837864911276474,0.2501431024613623,0.0382441327990841,0.0270105895821408,0.057169433314253,0.3496708643388666,0.1204564968517458,0.166607040641099,0.2173726388093875,0.1458929593589009,0.0845374164330386,0.0178995039896484,0.0513428775235978,0.0152950349197923,0.9154625835669614,0.2384001592541597,0.5451800733232693,0.1318823509895323,32.4714,-104.3044,8.4,7.5,47.8,62.1,73.7,78.8
NM,GRANT,1.40,0.0007519824993163,0.0300792999726551,0.0718485097074104,0.1432184850970741,0.160719168717528,0.2016680339075745,0.1015859994531036,0.11573694284933,0.0648755810773858,0.1095159967186218,0.958632447954056,0.041367552045944,0.0298078180154268,0.0183030461498235,0.0149039090077134,0.0111125637338214,0.0099359393384756,0.0163420054909138,0.0100666753824029,0.0389593410903386,0.0466727676820499,0.0388286050464112,0.0398744933978297,0.0671983265786377,0.0388286050464112,0.1192312720617074,0.0780494182246045,0.0894234540462805,0.0375212446071381,0.1011896979997385,0.0668061184468558,0.0996208654726108,0.0169956857105504,0.0069290103281474,0.0,0.0007844162635638,0.0,0.0026147208785462,,,0.2275457822113809,0.2234317544689991,0.0041140277423817,0.4909891870244293,0.4525794589871482,0.0384097280372811,0.2814650307641897,0.2814650307641897,0.0,0.0534915183681964,0.0425642626704131,0.0111353939015506,0.0,0.1586013112706837,0.0267457591840982,0.0129045686335726,0.0474555104589447,0.1226974711208242,0.4251222811947133,0.0489124778853158,0.0211260276823811,0.0292434176293058,0.5301280049953169,0.1593297949838693,0.1309189301696326,0.0829430742012696,0.0966801956499115,0.1507777777777778,0.0221851851851851,0.0906296296296296,0.0379629629629629,0.8492222222222222,0.1832962962962963,0.4175555555555555,0.2483703703703703,32.7389,-108.3824,8.4,7.5,47.8,62.1,73.7,78.8
NM,GUADALUPE,0.00,0.0,0.0135931128228364,0.0661531490711372,0.1984594472134118,0.0992297236067059,0.1558676937018577,0.0842772995015858,0.1182600815586769,0.1318531943815133,0.1323062981422745,0.9921465968586388,0.0078534031413612,0.0199063231850117,0.0,0.0163934426229508,0.0023419203747072,0.0070257611241217,0.0210772833723653,0.0433255269320843,0.0199063231850117,0.0573770491803278,0.0210772833723653,0.0573770491803278,0.063231850117096,0.126463700234192,0.1721311475409836,0.0550351288056206,0.081967213114754,0.0128805620608899,0.1147540983606557,0.0351288056206089,0.0222482435597189,0.0,0.0175644028103044,0.0269320843091334,0.0,0.0,0.0058548009367681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8633,-104.7907,8.4,7.5,47.8,62.1,73.7,78.8
NM,HARDING,0.00,0.0,0.011441647597254,0.0617848970251716,0.0320366132723112,0.1670480549199084,0.068649885583524,0.1212814645308924,0.1304347826086956,0.137299771167048,0.2700228832951945,1.0,0.0,0.0888888888888888,0.0074074074074074,0.1555555555555555,0.0074074074074074,0.0074074074074074,0.0074074074074074,0.0222222222222222,0.0962962962962963,0.037037037037037,0.0074074074074074,0.074074074074074,0.0592592592592592,0.0444444444444444,0.074074074074074,0.0296296296296296,0.0814814814814814,0.0592592592592592,0.0296296296296296,0.037037037037037,0.0148148148148148,0.0,0.0,0.0222222222222222,0.0,0.0,0.037037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8579,-103.8203,8.4,7.5,47.8,62.1,73.7,78.8
NM,HIDALGO,2.50,0.0,0.0518485121731289,0.1172227231740306,0.1325518485121731,0.130297565374211,0.2110009017132552,0.1068530207394048,0.1113615870153291,0.0658250676284941,0.0730387736699729,0.986013986013986,0.0139860139860139,0.0342706502636203,0.0202108963093145,0.0052724077328646,0.0404217926186291,0.023725834797891,0.0026362038664323,0.007908611599297,0.0808435852372583,0.047451669595782,0.1072056239015817,0.0641476274165202,0.0421792618629174,0.0536028119507908,0.1388400702987697,0.1203866432337434,0.0465729349736379,0.0711775043936731,0.0052724077328646,0.015817223198594,0.0184534270650263,0.0,0.0123022847100175,0.015817223198594,0.015817223198594,0.0096660808435852,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.914,-108.7148,8.4,7.5,47.8,62.1,73.7,78.8
NM,LEA,1.30,0.003731884057971,0.1029710144927536,0.0733333333333333,0.0731159420289855,0.1268478260869565,0.1810144927536232,0.1719927536231884,0.1935507246376811,0.0421014492753623,0.0313405797101449,0.9926208544715106,0.0073791455284893,0.0219349304576925,0.018319955885056,0.0129894001593039,0.0159916671772562,0.0065559708351203,0.0062496170577783,0.0109061944733778,0.0310030022670179,0.0232216163225292,0.0402548863427486,0.0420317382513326,0.0606580479137307,0.0319220635990441,0.1026897861650634,0.0971141474174376,0.1033024937197475,0.0826542491268917,0.1235831137797929,0.0732798235402242,0.0475461062434899,0.0094969670976043,0.0308191900006127,0.0045340359046627,0.0,0.0006127075546841,0.0023282887077997,0.6947929479294793,0.3052070520705207,0.3254768181113351,0.266299214818365,0.05917760329297,0.5603969607691115,0.4423095899293759,0.1180873708397355,0.1141262211195534,0.1037370134904636,0.0103892076290897,0.1353739103240686,0.1178609123959188,0.0123529181814628,0.0061764590907314,0.0993706266369571,0.1144990422579258,0.0141511277901567,0.0266604120245494,0.0950705601813846,0.1698526249951135,0.088307728392166,0.0634455259763105,0.0568781517532543,0.2619131386575974,0.1643407216293342,0.2193033892341972,0.1598451976075993,0.1945975528712716,0.2226585203351147,0.0884992132458217,0.1111945905334335,0.0229647165558595,0.7773414796648852,0.2235090653927391,0.4620302510525495,0.0918021632195965,32.7921,-103.4125,8.4,7.5,47.8,62.1,73.7,78.8
NM,LINCOLN,0.60,0.0005664438654129,0.0223178882972697,0.1533929987538235,0.1408745893281975,0.2329783618443412,0.221366262603376,0.0860994675427665,0.0621955364223405,0.0356293191344737,0.0445791322079981,0.995299782185028,0.0047002178149719,0.00750685722535,0.0278619893171647,0.0064963187527068,0.0427313411289158,0.0114046484769741,0.0054857802800635,0.0027428901400317,0.0158798902843943,0.0249747365381839,0.018189692507579,0.0352244839035657,0.0256965497329291,0.0368124729320051,0.0856070448967807,0.0604879457196477,0.108560704489678,0.0388335498772917,0.0983109571242962,0.0661180886386603,0.1098599682402194,0.028872527789808,0.0642413743323228,0.0389779125162408,0.0261296376497762,0.0,0.0129926375054136,,,0.2260355029585798,0.2260355029585798,0.0,0.489447731755424,0.4130177514792899,0.0764299802761341,0.284516765285996,0.284516765285996,0.0,0.0338330353458946,0.0775684225003438,0.005501306560308,0.0,0.1263925182230779,0.0140283317287855,0.0246183468573786,0.0942098748452757,0.0603768394993811,0.2203273277403383,0.204786136707468,0.0606519048273965,0.0777059551643515,0.3022967954889286,0.3042222527850364,0.2856553431439967,0.088983633612983,0.0188419749690551,0.2608974358974359,0.0883136094674556,0.1458579881656804,0.0267258382642998,0.7391025641025641,0.1243589743589743,0.3569526627218934,0.2577909270216962,33.7453,-105.4593,8.4,7.5,47.8,62.1,73.7,78.8
NM,LOS ALAMOS,0.00,0.0083789130687769,0.0308390550448039,0.1140463167694635,0.0725008728034446,0.1251018270685441,0.2178517397881997,0.1649016641452345,0.1717677179099266,0.0936809030606307,0.0009309903409752,0.99788267530203,0.0021173246979698,0.0057018279389569,0.0010062049304041,0.0036894180781485,0.0058695287606909,0.006372631225893,0.0169377829951366,0.0,0.0016770082173402,0.0046956230085527,0.0040248197216166,0.0013416065738722,0.0033540164346805,0.0013416065738722,0.006875733691095,0.013248364916988,0.0543350662418245,0.044440717759517,0.1054838168707026,0.1200737883615629,0.2310917323494885,0.1653530102297501,0.151936944491028,0.0415898037900385,0.0,0.0,0.0095589468388395,,,0.251898481215028,0.2415067945643485,0.0103916866506794,0.579136690647482,0.5680455635491607,0.0110911270983213,0.16896482813749,0.1655175859312549,0.003447242206235,,,,,,,,,,,,,,0.7602759980285855,0.1103006407097092,0.0775751601774273,0.0228684080827994,0.0289797930014785,0.0328577819754436,0.0117313714768603,0.0186409504399264,0.0024854600586568,0.9671422180245564,0.2340806283243028,0.5674305313913606,0.1656310583088929,35.8693,-106.3073,8.4,7.5,47.8,62.1,73.7,78.8
NM,LUNA,1.40,0.003315302739487,0.0348979235735473,0.1012039783632873,0.196911533763741,0.1388937358227185,0.1723084976443901,0.1296457860757285,0.1017274472168906,0.047722910486826,0.0733728843133833,1.0,0.0,0.0259649122807017,0.0049122807017543,0.007719298245614,0.0164912280701754,0.0314035087719298,0.0222807017543859,0.0071929824561403,0.0414035087719298,0.0642105263157894,0.1,0.1031578947368421,0.085438596491228,0.0312280701754385,0.0889473684210526,0.091578947368421,0.1068421052631578,0.0535087719298245,0.0473684210526315,0.0308771929824561,0.0317543859649122,0.001578947368421,0.0033333333333333,0.0014035087719298,0.0014035087719298,0.0,0.0,,,0.2653797199830293,0.2653797199830293,0.0,0.5322443784471786,0.4056003394145099,0.1266440390326686,0.2023759015697921,0.2023759015697921,0.0,0.1203807390817469,0.0691489361702127,0.0506718924972004,0.0113381858902575,0.0922452407614781,0.0778275475923852,0.0097984322508398,0.0393337066069428,0.0226763717805151,0.266097424412094,0.0513717805151175,0.0767077267637178,0.1124020156774916,0.3080907054871221,0.2231243001119821,0.1809910414333706,0.1346584546472564,0.1531354983202687,0.3488232262497852,0.1311200824600584,0.1847620683731317,0.032941075416595,0.6511767737502148,0.1202113038996735,0.35904483765676,0.1719206321937811,32.1823,-107.7499,8.4,7.5,47.8,62.1,73.7,78.8
NM,MCKINLEY,0.80,0.0007142857142857,0.0416666666666666,0.1267857142857142,0.2001190476190476,0.1701190476190476,0.2034126984126984,0.1124603174603174,0.0622222222222222,0.0451190476190476,0.0373809523809523,0.9039433771486348,0.096056622851365,0.0964882372996931,0.0868053187862257,0.0295942720763723,0.0345721104670985,0.0171837708830548,0.0563927719058984,0.0195022161609273,0.0498465734742584,0.0720763723150358,0.0526423457211046,0.0471189907944084,0.0634162973065121,0.0434367541766109,0.0848278213433344,0.0497783839072621,0.0479372655983634,0.0338220252301397,0.0355949539720422,0.029253324241391,0.0321172860552335,0.0063416297306512,0.0065461984316399,0.0017047391749062,0.0027275826798499,0.0,0.0002727582679849,0.75822234951549,0.24177765048451,0.2913911922904527,0.2634468848050201,0.0279443074854325,0.5846873599282832,0.4173296727924697,0.1673576871358135,0.123921447781264,0.1209659345584939,0.00295551322277,0.0167488522360142,0.045825539874171,0.0623618432239415,0.0207447712973984,0.1327580343479,0.0342628804625063,0.0017429008671994,0.0398741710593436,0.0360908008842033,0.3702601598367624,0.1069545995578983,0.0309471178371025,0.1014283285155585,0.3167403502805645,0.25,0.1472538683897296,0.1087400102023465,0.1772657711273593,0.3170731707317073,0.1120632827949901,0.175766841049664,0.0292430468870531,0.6829268292682927,0.1609419486949326,0.4271448407411043,0.0948400398322557,35.5807,-108.2618,8.4,7.5,47.8,62.1,73.7,78.8
NM,MORA,0.00,0.0,0.0009526833915528,0.0876468720228644,0.2229279136233725,0.2146713242299142,0.1235312797713559,0.0206414734836456,0.0768497935852651,0.0616068593204191,0.19117180057161,0.924377642085486,0.0756223579145138,0.1004734350341925,0.0547080483955812,0.0210415570752235,0.0368227248816412,0.0499736980536559,0.0094687006838506,0.0210415570752235,0.0699631772751183,0.0147290899526564,0.02682798527091,0.0362966859547606,0.015255128879537,0.0021041557075223,0.1683324566017885,0.0115728563913729,0.0773277222514466,0.0725933719095213,0.106259863229879,0.0589163598106259,0.02682798527091,0.0031562335612835,0.0,0.0015781167806417,0.0126249342451341,0.0021041557075223,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0105,-104.945,8.4,7.5,47.8,62.1,73.7,78.8
NM,OTERO,1.20,0.000342583076396,0.0444735120994113,0.1212121212121212,0.197670435080507,0.1880469650253823,0.1931545672552866,0.119187766669781,0.0863309352517985,0.0256625868136659,0.0239185275156498,0.9911827045358202,0.0088172954641797,0.0429459774582199,0.0243554864619769,0.0128902707604612,0.020598523124757,0.005894545925638,0.0100401606425702,0.013732348749838,0.0222826791035108,0.0349786241741158,0.0527270371809819,0.0533100142505505,0.0461847389558232,0.0399015416504728,0.1303925378935095,0.0843373493975903,0.1029926156237854,0.0439176059075009,0.0862158310662002,0.0592045601761886,0.0763699961134862,0.0228008809431273,0.006866174374919,0.0060888716154942,0.0003238761497603,0.0,0.0006477522995206,0.6802030456852792,0.3197969543147208,0.2599987383295483,0.2491956850870552,0.010803053242493,0.5508926318445622,0.5058825384809488,0.0450100933636134,0.1891086298258894,0.1881781478677769,0.0009304819581125,0.023351772921012,0.1259182007799038,0.0399474018318672,0.0408996100480638,0.1290015416704452,0.0584021039267253,0.0027659381518091,0.0580847011879931,0.0540491520812551,0.2575496508569874,0.0998911762038632,0.0317402738732202,0.078398476466854,0.3138659653577582,0.1875850185907318,0.2619932891992382,0.1484537952298902,0.0881019316223814,0.2205196737991465,0.0676699722091451,0.1307536940576166,0.0220960075323847,0.7794803262008535,0.1655909732873695,0.4538869231119682,0.1600024298015155,32.6132,-105.7414,8.4,7.5,47.8,62.1,73.7,78.8
NM,QUAY,1.70,0.0,0.0209357363917713,0.0242126342617877,0.119606772255598,0.1474604041507373,0.127799016930639,0.1551064991807755,0.2210085563444384,0.0913890405971236,0.092481339887129,0.9973206311402204,0.0026793688597796,0.0166593599298553,0.029373081981587,0.0311266988163086,0.0377027619465146,0.0263042525208242,0.060938185006576,0.0192897851819377,0.1266988163086365,0.0749671196843489,0.0622533976326172,0.0661990355107409,0.0714598860149057,0.0210434020166593,0.1350284962735642,0.0591845681718544,0.0412099956159579,0.0026304252520824,0.0385795703638754,0.0175361683472161,0.0451556334940815,0.0,0.0078912757562472,0.0078912757562472,0.0008768084173608,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1043,-103.5498,8.4,7.5,47.8,62.1,73.7,78.8
NM,RIO ARRIBA,0.50,0.0005616543272912,0.0323717130456982,0.1098289507275976,0.1917283635435282,0.1702833801378606,0.2077099821291805,0.107480214449834,0.0760275721215215,0.0502935920347204,0.0537145774827674,0.9753253592116152,0.0246746407883848,0.0213691742409591,0.0126667955907948,0.0148907368013923,0.009185844130729,0.010732933668536,0.0079288338812608,0.0004834654805646,0.0117965577257783,0.0188551537420228,0.0228195706826532,0.0173080642042158,0.0470895378070005,0.0167279056275381,0.0981434925546316,0.0298781666988976,0.1463933475149874,0.0714561980274608,0.1066524850125701,0.1301489073680139,0.0906014310578224,0.0298781666988976,0.03094179075614,0.0055115064784374,0.0062850512473409,0.0031908721717269,0.0390640108296267,,,0.2399840641418291,0.2108513234232215,0.0291327407186076,0.5549662608002789,0.4342770349343891,0.1206892258658897,0.2050496750578919,0.2050496750578919,0.0,0.0213352951995585,0.0979706946232603,0.0047820489240389,0.0049046655631169,0.1150757157746306,0.0287536018637729,0.0312672429648703,0.0488627306725522,0.1792042180123843,0.1977806388326896,0.1476304334498191,0.0638219606400588,0.0586107534792471,0.2955674084973331,0.3234626938875605,0.1960640058855986,0.1180185151125007,0.0668873766170069,0.2034046159214396,0.0591446089427246,0.1064503265041623,0.0378096804745526,0.7965953840785603,0.1639499526444345,0.4652061213299436,0.1674393101041822,36.5096,-106.6931,8.4,7.5,47.8,62.1,73.7,78.8
NM,ROOSEVELT,0.50,0.0,0.0858997050147492,0.095811209439528,0.1473746312684365,0.1183480825958702,0.1983480825958702,0.1084365781710914,0.1320353982300885,0.0694985250737463,0.0442477876106194,0.997969543147208,0.0020304568527918,0.0274644433545855,0.0465914664051005,0.00465914664051,0.0090730750367827,0.013241785188818,0.0247670426679744,0.011280039234919,0.0181461500735654,0.0566454144188327,0.060814124570868,0.0441392839627268,0.0725846002942618,0.0556645414418832,0.077979401667484,0.1078960274644433,0.0843550760176557,0.0703776360961255,0.0711132908288376,0.064737616478666,0.0468366846493379,0.0299166257969592,0.0,0.0014713094654242,0.0,0.0,0.0002452182442373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0212,-103.48,8.4,7.5,47.8,62.1,73.7,78.8
NM,SANDOVAL,0.80,0.0021259311751387,0.1013533366749053,0.2667093005167914,0.2260054963098674,0.1983856750263581,0.1251879634270702,0.0364173738700589,0.0204296800732841,0.0086765646334929,0.0147086782930328,0.9905352175779863,0.0094647824220135,0.0113751204493642,0.0086253495969352,0.0038073750264401,0.0045359467907588,0.0028907847422971,0.002843780112341,0.0026322592775388,0.0027732731674069,0.0097769630308585,0.0062046111541986,0.0101059954405508,0.0141483936167712,0.0095419398810782,0.0558415003877882,0.0656419657336247,0.1233636513196549,0.0847728501257373,0.1830360290488613,0.1034101859033114,0.1360313990928106,0.0689557921455263,0.0496838938635455,0.0162636019647935,0.0053820301299678,0.0006110601894286,0.0177442478084091,0.8343658988615303,0.1656341011384696,0.2337609893019807,0.2235594746319245,0.0102015146700561,0.5742572291070861,0.5327891642834446,0.0414680648236415,0.1919817815909331,0.1908166507785192,0.0011651308124139,0.0096508959375047,0.0705655273036764,0.0577989877957961,0.0251683207441068,0.0751857987446236,0.0531483198322111,0.0216879189020776,0.0812651032721856,0.1447786373238901,0.241697949754548,0.0899281122239615,0.0348496132042494,0.0942748149611684,0.4331504475887958,0.1666793318844324,0.207912214842622,0.0917519035822301,0.1005061021019195,0.081728048155226,0.0123317863111845,0.0541746292806679,0.0152216325633735,0.918271951844774,0.2054454291821202,0.5349478296189265,0.1778786930437272,35.6886,-106.8659,8.4,7.5,47.8,62.1,73.7,78.8
NM,SAN JUAN,2.50,0.0004160426027625,0.0528374105508404,0.1523548011316358,0.1998668663671159,0.1881760692294891,0.2058786819770344,0.0841238142785821,0.0844566483607921,0.016662506240639,0.0152271592611083,0.9769679372031792,0.0230320627968207,0.0565978627867311,0.0282989313933655,0.0247137039228654,0.0252706324619722,0.0095025931985102,0.0161161196004037,0.0109993386473598,0.03233666330189,0.0248877440913362,0.0187963381948553,0.0346688015593999,0.0234258066761808,0.0315708865606181,0.0677016255351735,0.0716349333426154,0.1169898012461276,0.0942949632775244,0.111942636360472,0.0817640711476208,0.0662396881200181,0.0221379094294963,0.020119043475234,0.006717950502976,0.0017055936510146,0.0004525044380242,0.0011138570782136,0.7115120947997258,0.2884879052002742,0.2687344559910902,0.238228422612817,0.0305060333782731,0.5712072618260076,0.4564181579145697,0.1147891039114378,0.1600582821829022,0.1589278088076436,0.0011304733752585,0.0850623361089386,0.0564015273496802,0.0161475824630813,0.017573722224778,0.1059023784330864,0.075907438929015,0.0024612412016377,0.03701062704145,0.0685927220867645,0.2772691723788931,0.1350922390394258,0.0542623177071353,0.0683166950361135,0.2664581128950637,0.2672861940470166,0.1932649399641164,0.1421769333394672,0.1308138197543359,0.2674361102030895,0.0994074111326242,0.1464038153670782,0.021624883703387,0.7325638897969105,0.1581633935980286,0.435816842264075,0.1385836539348068,36.5085,-108.3206,8.4,7.5,47.8,62.1,73.7,78.8
