State,County,Under 19 years:,Under 19 years With health insurance coverage,Under 19 years No health insurance coverage,19 to 64 years:,19 to 64 years With health insurance coverage,19 to 64 years No health insurance coverage,65 years and over:,65 years and over With health insurance coverage,65 years and over No health insurance coverage
TX,Coryell,0.30825778384643476,0.29147547750980424,0.01678230633663052,0.5550069066255974,0.46044170649222804,0.09456520013336932,0.13673530952796786,0.13673530952796786,0.0
TX,Dallas,0.2690286869401051,0.22641467561576997,0.04261401132433517,0.6167919886343948,0.4420574891247682,0.1747344995096266,0.11417932442550004,0.11105720918950761,0.0031221152359924326
TX,Denton,0.2510208236296022,0.23766244978485696,0.013358373844745277,0.6392919305104491,0.5553344496399005,0.08395748087054858,0.10968724585994864,0.10757258746148263,0.00211465839846602
TX,DeWitt,0.2861699202639538,0.2614242507561177,0.02474566950783613,0.5910365686004949,0.3793786087434699,0.211657959857025,0.12279351113555127,0.12279351113555127,0.0
TX,Ector,0.31554662359290286,0.22010192454578464,0.09544469904711819,0.5828606488611747,0.40538797691045914,0.1774726719507156,0.1015927275459224,0.10117325920639095,0.0004194683395314476
TX,Ellis,0.27829465442041174,0.2409703718038416,0.037324282616570156,0.5905840788762027,0.47259726791411744,0.11798681096208524,0.13112126670338559,0.1276478556648853,0.0034734110385002803
TX,El Paso,0.29101000972590524,0.25898814959606026,0.03202186012984499,0.5790488088438048,0.40200052013998655,0.17704828870381828,0.12994118143028996,0.12488109813664006,0.005060083293649899
TX,Erath,0.2450533078821174,0.21292890730480935,0.03212440057730807,0.6098282042925648,0.4794683178918944,0.13035988640067042,0.14511848782531775,0.14511848782531775,0.0
TX,Fannin,0.25035820895522387,0.22901492537313434,0.02134328358208955,0.5543582089552239,0.4283283582089552,0.12602985074626866,0.19528358208955224,0.1933731343283582,0.00191044776119403
TX,Fayette,0.2273044263034828,0.16084834064897238,0.0664560856545104,0.5188087131312302,0.43914345489600853,0.07966525823522172,0.253886860565287,0.25179472453542273,0.0020921360298642162
TX,Fort Bend,0.283142372261576,0.25255617490283955,0.03058619735873647,0.5961771062365511,0.5043669452948099,0.09181016094174124,0.12068052150187289,0.11837633082833662,0.0023041906735362648
TX,Gaines,0.3099385715595489,0.246172183001742,0.06376638855780692,0.6064912441551298,0.4535160905840286,0.15297515357110114,0.08357018428532136,0.08357018428532136,0.0
TX,Galveston,0.2553822781050726,0.2290270348994937,0.026355243205578895,0.5940738540795084,0.48171638914034903,0.11235746493915934,0.15054386781541906,0.14992703689848277,0.0006168309169362923
TX,Gillespie,0.20222230425634022,0.16390416774336447,0.03831813651297575,0.46539185647310716,0.3607368304477832,0.10465502602532394,0.3323858392705526,0.32267710140647493,0.009708737864077669
TX,Gonzales,0.3357728472833387,0.2891287229607671,0.04664412432257168,0.5321691602204827,0.3287785446292093,0.20339061559127333,0.1320579924961786,0.1320579924961786,0.0
TX,Gray,0.26873187852891806,0.22956406734828833,0.03916781118062974,0.5779541177069026,0.3861844447835597,0.191769672923343,0.15331400376417925,0.15331400376417925,0.0
TX,Grayson,0.2512879345426209,0.21979306463483267,0.031494869907788214,0.5656377620964832,0.44156312683088733,0.12407463526559591,0.18307430336089586,0.1823960633216445,0.0006782400392513385
TX,Gregg,0.2748522233940791,0.23850285742316843,0.036349365970910694,0.5733078250063363,0.4299461218349644,0.1433617031713718,0.15183995159958466,0.15008216624561577,0.0017577853539689158
TX,Grimes,0.24422418710781518,0.2050057045065602,0.03921848260125499,0.5458499714774672,0.40034940102681116,0.145500570450656,0.20992584141471762,0.20992584141471762,0.0
TX,Guadalupe,0.2616552658158112,0.24310210265356716,0.018553163162244056,0.5922263795794693,0.4957820677623726,0.09644431181709669,0.1461183546047195,0.14379418786153705,0.0023241667431824443
TX,Hale,0.29210197779091923,0.24830803600762205,0.043793941783297194,0.5639989486825678,0.39158288980879163,0.1724160588737762,0.1438990735265129,0.1438990735265129,0.0
TX,Hardin,0.26376847421114896,0.240637084385429,0.023131389825719988,0.5649003231331556,0.4515388554376424,0.11336146769551321,0.17133120265569543,0.17133120265569543,0.0
TX,Harris,0.27598354818055637,0.235744299283696,0.040239248896860355,0.6107407085074904,0.43594682970102827,0.17479387880646216,0.11327574331195323,0.11012075434600954,0.0031549889659436953
TX,Harrison,0.27424021040327295,0.23950905902980713,0.03473115137346581,0.5482174167153712,0.426052016364699,0.12216540035067212,0.17754237288135594,0.17158094681472824,0.005961426066627703
TX,Hays,0.2510015408320493,0.23558531863616608,0.015416222195883213,0.6316700248903638,0.5173323851289953,0.11433763976136857,0.11732843427758682,0.11732843427758682,0.0
TX,Henderson,0.2278941139530952,0.2050576045214115,0.022836509431683694,0.5474361761225032,0.4187619254643383,0.12867425065816487,0.2246697099244016,0.22436779943482357,0.0003019104895780499
TX,Hidalgo,0.33928005138074296,0.2893143395548147,0.04996571182592827,0.5475861468907667,0.29752289408217025,0.2500632528085964,0.11313380172849033,0.10761792784943885,0.0055158738790514715
TX,Hill,0.24747220825652197,0.21057482822188706,0.036897380034634934,0.5497458242556281,0.4150326797385621,0.1347131445170661,0.20278196748784985,0.20239092788112395,0.0003910396067258812
TX,Hockley,0.2764381105186164,0.21532726157330942,0.06111084894530697,0.5725071964513236,0.40488886791562456,0.1676183285356991,0.15105469303005994,0.14845925156906234,0.0025954414609975934
TX,Hood,0.21460302457466918,0.17580340264650285,0.03879962192816635,0.5245116572148708,0.41964398235664774,0.10486767485822306,0.26088531821045996,0.25852236925015754,0.0023629489603024575
TX,Hopkins,0.26246633477515713,0.22489730406159036,0.037569030713566744,0.5588835387252101,0.39889550858293205,0.15998803014227808,0.17865012649963274,0.17840528850077533,0.0002448379988574227
TX,Houston,0.19702091696598353,0.1713500950771181,0.025670821888865412,0.5073420663427002,0.38020283118529474,0.12713923515740544,0.2956370166913163,0.2956370166913163,0.0
TX,Howard,0.2516839785961599,0.24220963172804533,0.009474346868114573,0.5988983317595216,0.43418319169027386,0.16471514006924773,0.14941768964431854,0.14941768964431854,0.0
TX,Hunt,0.2548962320195557,0.2367137055540947,0.01818252646546099,0.587479670046065,0.4281999590966196,0.15927971094944537,0.1576240979343793,0.15669890242596002,0.0009251955084192791
TX,Hutchinson,0.2766393442622951,0.2453649492583919,0.0312743950039032,0.5286885245901639,0.43803669008587043,0.09065183450429352,0.19467213114754098,0.19369633099141295,0.000975800156128025
TX,Jasper,0.23643386897404203,0.2165945611866502,0.019839307787391843,0.5607849196538937,0.34632262051915946,0.21446229913473425,0.20278121137206429,0.20278121137206429,0.0
TX,Jefferson,0.27511354528453114,0.24003556639059578,0.035077978893935345,0.5674300360673257,0.3897483636120759,0.1776816724552498,0.1574564186481432,0.15443411033930002,0.0030223083088431737
TX,Jim Wells,0.2836557185512138,0.21838244839672855,0.06527327015448527,0.5638842009606647,0.33381799298974424,0.23006620797092042,0.1524600804881215,0.1524600804881215,0.0
TX,Johnson,0.27371231155778897,0.2346267977820135,0.03908551377577543,0.5929160890660198,0.46921569052157336,0.12370039854444637,0.1333715993761913,0.1305016461618437,0.0028699532143476
TX,Jones,0.2646830530401035,0.2593143596377749,0.00536869340232859,0.5108020698576973,0.3578266494178525,0.15297542043984477,0.22451487710219922,0.22360931435963777,0.0009055627425614489
TX,Kaufman,0.298509271603442,0.2557457150329466,0.042763556570495444,0.5872589606363503,0.46897026835662664,0.11828869227972368,0.1142317677602077,0.11160369715951496,0.002628070600692739
TX,Kendall,0.23445607056381876,0.21173469387755103,0.022721376686267728,0.5813516084399861,0.49290902801798686,0.0884425804219993,0.1841923209961951,0.1780093393289519,0.006182981667243168
TX,Kerr,0.20514441124645674,0.16930973722515896,0.03583467402129779,0.5132536581628744,0.37445414847161573,0.1387995096912587,0.2816019305906688,0.2803187006818356,0.0012832299088332184
TX,Kleberg,0.28096611167953367,0.27767959569652434,0.0032865159830093326,0.5963476265773726,0.46063932037329863,0.13570830620407404,0.12268626174309366,0.12268626174309366,0.0
TX,Lamar,0.2704388594885003,0.23017485964947582,0.04026399983902449,0.5447813751333078,0.3726583093546894,0.17212306577861844,0.18477976537819185,0.18477976537819185,0.0
TX,Lampasas,0.2293969623438483,0.200548216051047,0.028848746292801295,0.5588658218747191,0.41889098589017704,0.1399748359845421,0.21173721578143256,0.21173721578143256,0.0
TX,Lavaca,0.23289773289773288,0.193000693000693,0.039897039897039896,0.5718245718245718,0.43461043461043464,0.13721413721413722,0.19527769527769528,0.19527769527769528,0.0
TX,Liberty,0.33097644184720026,0.2722909200486445,0.05868552179855573,0.5196999537231352,0.3579676922911353,0.16173226143199992,0.14932360442966455,0.14932360442966455,0.0
TX,Limestone,0.23635807815763998,0.19111428134712385,0.04524379681051612,0.537270087124879,0.36969480817241557,0.16757527895246344,0.226371834717481,0.226371834717481,0.0
TX,Llano,0.16833814168612904,0.14273938727847232,0.02559875440765673,0.5060218894536795,0.3368594587168567,0.16916243073682283,0.3256399688601914,0.3181755735677978,0.0074643952923936436
TX,Lubbock,0.2675482395387044,0.24877750217440325,0.01877073736430113,0.6033211996263248,0.4886544470573076,0.11466675256901716,0.12913056083497085,0.12811906065779724,0.0010115001771735979
TX,McLennan,0.27173072461526565,0.2507501353336942,0.020980589281571416,0.5805892815714175,0.45641868378315675,0.12417059778826077,0.14767999381331684,0.14578532209419226,0.0018946717191245844
TX,Matagorda,0.2515379925732971,0.24364019287258218,0.007897799700714959,0.5417059247353544,0.32605442553899017,0.21565149919636425,0.20675608269134846,0.20675608269134846,0.0
TX,Maverick,0.32458539625385174,0.2856524599245231,0.03893293632932867,0.5593774884880379,0.34679569296818197,0.21258179551985598,0.11603711525811031,0.11553508984523768,0.000502025412872624
TX,Medina,0.2569878428614488,0.22754948256806992,0.02943836029337888,0.5567366623128704,0.4395458655681704,0.1171907967447001,0.1862754948256807,0.18171405606349844,0.004561438762182257
TX,Midland,0.2952893335252627,0.2705724293460007,0.02471690417926203,0.6049253874574156,0.4974269468835468,0.10749844057386881,0.09978527901732162,0.09788397869583994,0.0019013003214816946
TX,Milam,0.23914972571797355,0.20143594707970314,0.03771377863827041,0.5638512423362375,0.4820103259115844,0.08184091642465312,0.19699903194578897,0.19699903194578897,0.0
TX,Montague,0.2553699284009546,0.24210023866348448,0.013269689737470168,0.5526968973747016,0.42983293556085916,0.12286396181384249,0.19193317422434367,0.19088305489260143,0.0010501193317422435
TX,Montgomery,0.2750876205700787,0.25052757864207054,0.024560041928008126,0.5878702519854736,0.46311123754102745,0.12475901444444616,0.13704212744444771,0.13442626499057703,0.002615862453870688
TX,Moore,0.28687381734886963,0.2704411911164227,0.016432626232446967,0.5901802609301863,0.40135444676825016,0.18882581416193606,0.12294592172094412,0.08475251468977194,0.038193407031172195
TX,Nacogdoches,0.27605330167309766,0.26827363191851655,0.007779669754581101,0.5722587599393874,0.4593129520566135,0.11294580788277381,0.15168793838751504,0.15034446128130224,0.0013434771062128005
TX,Navarro,0.2873967371783966,0.2577364411425547,0.029660296035841888,0.5274579859732698,0.33036541333484565,0.19709257263842417,0.18514527684833362,0.18338720958808294,0.0017580672602506664
TX,Nueces,0.2614876623601139,0.24080871760000921,0.020678944760104647,0.585395369207187,0.421018359514562,0.1643770096926251,0.15311696843269906,0.150051286779536,0.003065681653163069
TX,Orange,0.26954962230984847,0.2566511473229132,0.012898474986935247,0.5728181861371087,0.44351275595040146,0.1293054301867072,0.1576321915530429,0.156907691576797,0.0007244999762459025
TX,Palo Pinto,0.23787090423287863,0.22985515398678105,0.008015750246097596,0.5605400084376319,0.36598228097314023,0.19455772746449163,0.20158908732948952,0.20158908732948952,0.0
TX,Panola,0.2606014904187367,0.24179382540809086,0.018807665010645847,0.5572214336408801,0.38285131298793473,0.17437012065294535,0.18217707594038324,0.1492193044712562,0.03295777146912704
TX,Parker,0.2589015054205415,0.23712300262035657,0.021778502800184965,0.5850716744592304,0.4727816883317063,0.11228998612752401,0.15602682012022812,0.15187792221137544,0.004148897908852695
TX,Polk,0.22501638269986893,0.2085927260812582,0.016423656618610748,0.5709780471821756,0.44454456094364353,0.12643348623853212,0.20400557011795545,0.2034116972477064,0.000593872870249017
TX,Potter,0.30124341139655314,0.2635718307778937,0.03767158061865948,0.5682676242257526,0.42104291477047195,0.14722470945528057,0.13048896437769428,0.12932586240319022,0.0011631019745040661
TX,Randall,0.25548547694631296,0.23620764400688044,0.019277832939432502,0.5922427174961892,0.48766554323352956,0.1045771742626596,0.15227180555749786,0.15227180555749786,0.0
TX,Rockwall,0.2766913136618064,0.25534690069794763,0.021344412963858753,0.5881331628774791,0.5092858130053209,0.0788473498721581,0.13517552346071454,0.13287782461474673,0.0022976988459677975
TX,Rusk,0.23958500561887944,0.22656124578584041,0.01302375983303901,0.5863100016053941,0.47716326858243696,0.10914673302295713,0.17410499277572644,0.17358323968534276,0.0005217530903836892
TX,San Jacinto,0.21840654390832762,0.18269611905877264,0.03571042484955497,0.578033224027963,0.41032755576375624,0.1677056682642067,0.2035602320637094,0.2030557457388923,0.0005044863248171237
TX,San Patricio,0.28404635483730956,0.2501048915638247,0.03394146327348486,0.5672969805697421,0.4113485438157381,0.15594843675400397,0.1486566645929484,0.14658776892026795,0.00206889567268045
TX,Shelby,0.28880837359098227,0.24235104669887278,0.0464573268921095,0.5169082125603864,0.3560789049919485,0.160829307568438,0.19428341384863124,0.1855072463768116,0.008776167471819646
TX,Smith,0.2673147958136671,0.23618236541487106,0.031132430398796086,0.5628591216909501,0.4174233873725973,0.14543573431835283,0.16982608249538272,0.16605102948218073,0.0037750530132019972
TX,Starr,0.34934864613082056,0.27845568808320226,0.07089295804761832,0.544357733013638,0.2845645168680035,0.2597932161456345,0.10629362085554148,0.10464423708364513,0.0016493837718963332
TX,Tarrant,0.2736080970347492,0.23863238368403517,0.034975713350714005,0.6079202580844518,0.46390035672867436,0.1440199013557775,0.11847164488079898,0.11688871174361033,0.0015829331371886445
TX,Taylor,0.26904598490048043,0.23480836614528772,0.03423761875519272,0.5846837409240327,0.44878084022685405,0.13590290069717878,0.14627027417548677,0.14592349095112525,0.0003467832243615215
TX,Titus,0.3149062510084874,0.24452189627908477,0.07038435472940266,0.5567496046729273,0.3818052731790751,0.17494433149385227,0.1283441443185852,0.1283441443185852,0.0
TX,Tom Green,0.2624947938359017,0.22199951409135082,0.04049527974455088,0.574691100930168,0.43629390531722895,0.13839719561293906,0.1628141052339303,0.16172948771345272,0.0010846175204775787
TX,Travis,0.2192825752285118,0.2020264143809057,0.017256160847606075,0.6755692056008056,0.5697666073764261,0.10580259822437948,0.10514821917068258,0.10331317979604672,0.0018350393746358667
TX,Tyler,0.20718498659517426,0.17211796246648794,0.03506702412868633,0.5587667560321716,0.38680965147453084,0.17195710455764074,0.23404825737265417,0.23404825737265417,0.0
TX,Upshur,0.2495293720133224,0.2267944200415118,0.02273495197181059,0.5746729738861804,0.4259545300960564,0.14871844379012406,0.17579765410049716,0.17579765410049716,0.0
TX,Uvalde,0.30747434522897843,0.2913922499617093,0.016082095267269107,0.5257696431306479,0.4258309082554756,0.09993873487517231,0.1667560116403737,0.1667560116403737,0.0
TX,Val Verde,0.301880479154119,0.2633563095317763,0.03852416962234268,0.5547971179370497,0.4193490820674117,0.13544803586963797,0.14332240290883133,0.13558187780231545,0.0077405251065158715
TX,Van Zandt,0.25506917742942586,0.22366821124585098,0.03140096618357488,0.541506457655526,0.4112852870616846,0.1302211705938414,0.20342436491504814,0.19887278582930756,0.004551579085740576
TX,Victoria,0.2641762430878002,0.247742107071222,0.0164341360165782,0.5723467680271279,0.42651181861501125,0.14583494941211672,0.16347698888507187,0.16226908542869492,0.0012079034563769544
TX,Walker,0.20878418481486555,0.185849731391438,0.022934453423427537,0.6288636259873077,0.4821713920467516,0.14669223394055608,0.1623521891978268,0.1623521891978268,0.0
TX,Waller,0.2751797054338902,0.19133392536988322,0.08384578006400698,0.5499405170824886,0.37065397697759755,0.179286540104891,0.17487977748362124,0.1663846115179035,0.008495165965717732
TX,Washington,0.22665787814523988,0.17825414111308535,0.048403737032154524,0.5293460193729581,0.40471141170401786,0.12463460766894022,0.24399610248180204,0.24399610248180204,0.0
TX,Webb,0.3326278329275145,0.288814384716239,0.04381344821127552,0.5663607417119311,0.3332197040644315,0.23314103764749952,0.10101142536055441,0.09263532496722232,0.008376100393332085
TX,Wharton,0.2566779170684667,0.2512777242044359,0.005400192864030858,0.5511812921890068,0.4455400192864031,0.10564127290260367,0.19214079074252652,0.19214079074252652,0.0
TX,Wichita,0.260279315871145,0.24676293764998178,0.013516378221163222,0.579822099363187,0.4585817130355886,0.12124038632759834,0.15989858476566807,0.15848250248026388,0.001416082285404177
TX,Willacy,0.31379207030859885,0.2665035453909917,0.047288524917607114,0.5259163087985619,0.2855288125436932,0.24038749625486866,0.1602916208928393,0.15774493158893438,0.0025466893039049238
TX,Williamson,0.2568787581327045,0.2395591602070611,0.017319597925643398,0.6175611796303551,0.5257897833411623,0.09177139628919265,0.12556006223694047,0.12375444187291366,0.0018056203640267987
TX,Wilson,0.26065473729797833,0.24278036969231678,0.01787436760566153,0.5761530738794071,0.4730801787436761,0.10307289513573102,0.16319218882261463,0.1621094903442981,0.0010826984783165023
TX,Wise,0.26409637874363423,0.234358909249933,0.029737469493701242,0.5816299180385684,0.45269231311806113,0.1289376049205073,0.15427370321779735,0.15403388491542877,0.0002398183023685584
TX,Wood,0.20211211477151966,0.18907190931633014,0.013040205455189515,0.5280951115834219,0.3847635494155154,0.1433315621679065,0.26979277364505844,0.26979277364505844,0.0
UT,Box Elder,0.321216304951762,0.30099506675870896,0.02022123819305305,0.5566144158402505,0.4826831444783055,0.07393127136194501,0.12216927920798748,0.12216927920798748,0.0
UT,Cache,0.32000965978528934,0.3063615540545485,0.013648105730740804,0.5818044771641212,0.5308491097629694,0.050955367401151856,0.09818586305058946,0.0981492729547966,3.659009579287079e-05
UT,Carbon,0.2668281111001285,0.2644558663635465,0.0023722447365819906,0.5389937728575664,0.4867549668874172,0.05223880597014925,0.19417811604230503,0.19417811604230503,0.0
UT,Davis,0.3252184941137548,0.3014226241349839,0.02379586997877092,0.5686278293953847,0.522205067409225,0.046422761986159744,0.10615367649086047,0.10571806677510959,0.00043560971575087534
UT,Duchesne,0.3181111055352035,0.2759572439403824,0.042153861594821096,0.5683745671701711,0.434887338786571,0.13348722838360014,0.11351432729462538,0.11351432729462538,0.0
UT,Iron,0.28495481127060074,0.26536749069643806,0.01958732057416268,0.5815058479532164,0.5177099946836788,0.06379585326953748,0.13353934077618287,0.13353934077618287,0.0
UT,Salt Lake,0.27256913950767186,0.24794594590008,0.024623193607591874,0.6117411369994477,0.5380777464674003,0.07366339053204732,0.1156897234928805,0.11461634605349239,0.0010733774393881154
UT,Sanpete,0.29421899629751824,0.28384471571538544,0.010374280582132776,0.5569485684959126,0.4831188826569889,0.07382968583892371,0.14883243520656916,0.14883243520656916,0.0
UT,Sevier,0.30945809182077466,0.3049498573925844,0.004508234428190266,0.5219891434354587,0.4404729045910387,0.08151623884441991,0.16855276474376668,0.16855276474376668,0.0
UT,Summit,0.24730932843627235,0.24180013482414747,0.005509193612124875,0.6091959366791417,0.5693763220902393,0.039819614588902576,0.1434947348845859,0.1434947348845859,0.0
UT,Tooele,0.32921399960601483,0.31262722437454854,0.01658677523146628,0.5758093111826121,0.5342044782979841,0.04160483288462801,0.09497668921137303,0.09497668921137303,0.0
UT,Uintah,0.3346960342621948,0.3036598253517993,0.031036208910395463,0.5437176706157183,0.45478057734023025,0.08893709327548807,0.12158629512208688,0.12158629512208688,0.0
UT,Utah,0.3451330160276537,0.3235226799222973,0.02161033610535644,0.5766067268021574,0.5190222016162636,0.057584525185893784,0.07826025717018892,0.0778509093683426,0.00040934780184632
UT,Wasatch,0.33655408054668684,0.3189379936145186,0.017616086932168262,0.5276704195373326,0.4679045538564947,0.05976586568083796,0.1357754999159805,0.13541141544838403,0.0003640844675964824
UT,Washington,0.2639218009478673,0.2167029874746107,0.0472188134732566,0.516566519972918,0.4313642518618822,0.08520226811103589,0.21951167907921462,0.21856486966824645,0.0009468094109681787
UT,Weber,0.28736517719568566,0.263694808989958,0.023670368205727644,0.5905143950146873,0.521412252271399,0.06910214274328827,0.12212042778962709,0.12087182250829241,0.0012486052813346794
VT,Addison,0.19018570503131074,0.18980781688620169,0.0003778881451090477,0.5930954437486504,0.5628104081191967,0.030285035629453682,0.21671885122003887,0.21671885122003887,0.0
VT,Bennington,0.19478486206338066,0.19413701884144038,0.0006478432219402904,0.5748798790692652,0.5339307887491227,0.040949090320142524,0.2303352588673541,0.23006532419154566,0.00026993467580845433
VT,Caledonia,0.2082269879677815,0.206337631343432,0.001889356624349498,0.5710166064503298,0.5161921177367497,0.054824488713580165,0.2207564055818887,0.2207564055818887,0.0
VT,Chittenden,0.19732399500415324,0.19058916331518655,0.0067348316889667085,0.6426893909967193,0.6170229295023874,0.025666461494331865,0.15998661399912753,0.15919779609057064,0.0007888179085568816
VT,Franklin,0.22940433466327165,0.21988090703129698,0.009523427631974658,0.604787777933717,0.5766385307857329,0.02814924714798404,0.16580788740301142,0.16580788740301142,0.0
VT,Lamoille,0.1991302005157218,0.1944348227687334,0.004695377746988415,0.6254474079205634,0.52530500712004,0.10014240080052342,0.17542239156371472,0.17461417080398722,0.0008082207597275141
VT,Orange,0.20111674781246808,0.19910796363760172,0.002008784174866365,0.5747846515270164,0.5462871539954377,0.028497497531578767,0.22409860066051548,0.22409860066051548,0.0
VT,Orleans,0.2009945817561048,0.2009945817561048,0.0,0.569064054033994,0.5347732502041119,0.034290803829881984,0.22994136420990127,0.22994136420990127,0.0
VT,Rutland,0.19345886028617487,0.19277749156598475,0.0006813687201901185,0.5770195935053928,0.5481860635168597,0.028833529988533065,0.22952154620843235,0.22952154620843235,0.0
VT,Washington,0.18854933351422853,0.1871078248482176,0.0014415086660109215,0.6059763253400264,0.5892378658888173,0.01673845945120917,0.205474341145745,0.205474341145745,0.0
VT,Windham,0.18293724674186837,0.18269630927609243,0.00024093746577592815,0.5701894644617238,0.529996714489103,0.04019274997262074,0.24687328879640785,0.2460409593691819,0.0008323294272259336
VT,Windsor,0.18960372716327278,0.1840025126943412,0.005601214468931581,0.5654085745694394,0.5396883561046258,0.025720218464813555,0.24498769826728786,0.24479575633844597,0.0001919419288418922
VA,Accomack,0.21940684410646388,0.20319391634980988,0.01621292775665399,0.5149809885931559,0.4328212927756654,0.0821596958174905,0.26561216730038023,0.26488212927756655,0.0007300380228136882
VA,Albemarle,0.2435802590179423,0.23005891633167844,0.013521342686263848,0.5594466677956735,0.5151747435223232,0.04427192427335039,0.19697307318638418,0.19697307318638418,0.0
VA,Amherst,0.21693802690005792,0.2123688783061973,0.0045691485938606086,0.5719801789046914,0.5079477443850956,0.06403243451959585,0.21108179419525067,0.21108179419525067,0.0
VA,Arlington,0.18907364045357677,0.18120708253308426,0.007866557920492515,0.6919019179667973,0.651871925070378,0.04002999289641927,0.11902444157962588,0.11334596192129934,0.005678479658326537
VA,Augusta,0.2229023887151507,0.2018763723467962,0.021026016368354515,0.5579213520526981,0.4854880564242465,0.07243329562845166,0.21917625923215117,0.21917625923215117,0.0
VA,Bedford,0.20596745706662659,0.20183382811619255,0.004133628950434031,0.5703155336765497,0.517768341412699,0.05254719226385079,0.2237170092568236,0.2237170092568236,0.0
VA,Botetourt,0.1978821774794929,0.1887546607009694,0.00912751677852349,0.5726771066368381,0.517613721103654,0.05506338553318419,0.2294407158836689,0.2294407158836689,0.0
VA,Campbell,0.21305217233230322,0.20478094891837847,0.008271223413924741,0.5934920923468461,0.5540992546809671,0.03939283766587893,0.19345573532085075,0.19345573532085075,0.0
VA,Caroline,0.22803719149518015,0.2262596567990702,0.0017775346961099337,0.5693922198673685,0.47289259588432353,0.09649962398304505,0.20257058863745128,0.20257058863745128,0.0
VA,Carroll,0.18734439834024896,0.18025587828492393,0.0070885200553250345,0.5788035961272476,0.4920470262793914,0.08675656984785615,0.23385200553250346,0.23385200553250346,0.0
VA,Chesterfield,0.25256321695285855,0.23755921915029019,0.015003997802568385,0.5895453383446377,0.5354417435858385,0.054103594758799244,0.15789144470250366,0.1567709721459225,0.0011204725565811444
VA,Culpeper,0.252852622494966,0.24186403298494583,0.010988589510020135,0.5902962891935948,0.5131843896826158,0.077111899510979,0.15685108831143926,0.15685108831143926,0.0
VA,Dinwiddie,0.2535743388399141,0.25183346914586263,0.0017408696940514113,0.5685235943403215,0.5264464034372917,0.04207719090302985,0.17790206681976442,0.17790206681976442,0.0
VA,Fairfax,0.24795505701847537,0.23544769255787376,0.01250736446060158,0.606298379951961,0.5521492672861552,0.05414911266580589,0.1457465630295636,0.14208543751782798,0.0036611255117355956
VA,Fauquier,0.23266082467223695,0.22497112967869032,0.007689694993546634,0.5988044290469398,0.5363086746824265,0.06249575436451328,0.16853474628082332,0.16822226750900074,0.0003124787718225664
VA,Fluvanna,0.21385476484698698,0.2053136585011267,0.00854110634586029,0.6071091080904267,0.5300210801773643,0.07708802791306243,0.17903612706258631,0.17903612706258631,0.0
VA,Franklin,0.18257200513667218,0.17815079801871217,0.004421207117960007,0.5707943496606127,0.513410383415887,0.05738396624472574,0.2466336452027151,0.2466336452027151,0.0
VA,Frederick,0.24376486504178577,0.23134914573741516,0.012415719304370595,0.5723450217111437,0.49863623469855334,0.07370878701259029,0.18389011324707064,0.18389011324707064,0.0
VA,Gloucester,0.21576828159501235,0.2150668918041304,0.0007013897908819327,0.5776074814911027,0.5347187946486557,0.04288868684244707,0.20662423691388493,0.20662423691388493,0.0
VA,Goochland,0.1971116790393899,0.19212202344732465,0.004989655592065231,0.5791651454302057,0.5349478722972699,0.04421727313293578,0.22372317553040444,0.22372317553040444,0.0
VA,Halifax,0.22269533744943582,0.20964749536178107,0.013047842087654735,0.5178077192128714,0.46120624106572583,0.05660147814714559,0.25949694333769274,0.25721585206362724,0.0022810912740655128
VA,Hanover,0.2294426823742637,0.22098776619845945,0.00845491617580426,0.5769007702763933,0.5404531037607612,0.03644766651563208,0.193656547349343,0.19207068418667875,0.0015858631626642502
VA,Henrico,0.2354276263170444,0.22774643933974992,0.0076811869772944715,0.6016316108761985,0.5515726060803612,0.05005900479583737,0.16294076280675704,0.16137132578192673,0.0015694370248303046
VA,Henry,0.20453382981770568,0.2013012255252982,0.003232604292407472,0.5427092497493708,0.4612803568140434,0.08142889293532746,0.25275692043292347,0.25275692043292347,0.0
VA,Isle of Wight,0.22647631408176508,0.21996106424399742,0.006515249837767683,0.5760415314730695,0.5541336794289422,0.02190785204412719,0.19748215444516548,0.19748215444516548,0.0
VA,James City,0.21429853578480396,0.21008026258430135,0.004218273200502603,0.5155781213939534,0.48416544862425315,0.03141267276970024,0.2701233428212427,0.2701233428212427,0.0
VA,King George,0.2635127625680732,0.24954617863890638,0.013966583929166821,0.6074537843144519,0.5915237283740229,0.015930055940429,0.1290334531174749,0.1290334531174749,0.0
VA,Lee,0.22767482085495427,0.22767482085495427,0.0,0.49107981220657276,0.4290091425747467,0.062070669631826045,0.28124536693847296,0.2772918211020509,0.003953545836422041
VA,Loudoun,0.28612574854519696,0.2738999997650702,0.012225748780126815,0.6127933392692273,0.568805076363944,0.043988262905283335,0.10108091218557577,0.09864234046502013,0.002438571720555656
VA,Louisa,0.206894772152552,0.2034112607730815,0.003483511379470506,0.578598338236053,0.5335191206069051,0.04507921762914796,0.21450688961139494,0.21450688961139494,0.0
VA,Mecklenburg,0.19062901155327341,0.18502128234578744,0.00560772920748598,0.5484426727923789,0.4862847104925343,0.062157962299844605,0.26092831565434765,0.2539693263968651,0.006958989257482603
VA,Montgomery,0.19266767482731842,0.19266767482731842,0.0,0.6720276290513754,0.635529488699064,0.036498140352311276,0.13530469612130624,0.13530469612130624,0.0
