State,County,Income in the past 12 months below poverty level:,Income in the past 12 months below poverty level Under 18 years,Income in the past 12 months below poverty level 18 to 64 years,Income in the past 12 months below poverty level 65 years and over,Income in the past 12 months at or above poverty level:,Income in the past 12 months at or above poverty level Under 18 years,Income in the past 12 months at or above poverty level 18 to 64 years,Income in the past 12 months at or above poverty level 65 years and over
TN,Franklin,0.11034074366502998,0.012534234745490883,0.06136346813392879,0.0364430407856103,0.88965925633497,0.1822645513089393,0.5236744059809025,0.18372029904512818
TN,Gibson,0.11851298412826622,0.04099188239570292,0.0636484794636727,0.013872622268890595,0.8814870158717337,0.20847300189814627,0.5130447074027705,0.159969306570817
TN,Giles,0.09380341164248132,0.03170347531753745,0.05191192734340963,0.010188008981534234,0.9061965883575187,0.180099869298569,0.522336539428265,0.20376017963068468
TN,Grainger,0.1895961091139776,0.048636075280186084,0.11655741171495031,0.024402622118841193,0.8104038908860224,0.133897229858321,0.5048424614083316,0.17166419961936985
TN,Greene,0.09505586796173227,0.016168845395457532,0.05670050390710582,0.02218651865916892,0.9049441320382677,0.17414737457094867,0.5273205287373111,0.20347622873000804
TN,Hamblen,0.2210845360177144,0.08811658840711717,0.11448403662232831,0.01848391098826892,0.7789154639822856,0.16110997691474158,0.4484350707476797,0.16937041631986433
TN,Hamilton,0.12529477680587378,0.035922351747475934,0.0708216955729123,0.018550729485485553,0.8747052231941262,0.1748395800928791,0.5365272365406165,0.16333840656063064
TN,Hardeman,0.15709627109031618,0.05449217826929439,0.07698851552530837,0.02561557729571341,0.8429037289096838,0.16773004395292784,0.4840020794933598,0.19117160546339618
TN,Hardin,0.16257274582420075,0.018441538810369588,0.10989343209130073,0.03423777492253042,0.8374272541757992,0.16336633663366337,0.4901745899780818,0.18388632756405413
TN,Hawkins,0.16353830698461375,0.04037787060046882,0.10622323269708665,0.016937203687058283,0.8364616930153862,0.15329843670138704,0.48807698408502087,0.1950862722289783
TN,Henderson,0.10227397964806584,0.017964071856287425,0.06891737996399838,0.015392527827780023,0.8977260203519342,0.20164578817824474,0.5296278608427317,0.16645237133095772
TN,Henry,0.16570577800304107,0.03452863659401926,0.11546502787633046,0.015712113532691332,0.8342942219969589,0.1578813988849468,0.4644893563101875,0.21192346680182464
TN,Hickman,0.17058329836340747,0.046663869072597564,0.09819555182543013,0.025723877465379772,0.8294167016365925,0.18052874527906002,0.5031892572387746,0.14569869911875788
TN,Jefferson,0.1674810947399714,0.05871314171048476,0.09055944705598186,0.018208505973504766,0.8325189052600286,0.1428624514594675,0.5079615763363743,0.18169487746418683
TN,Johnson,0.2397763403135621,0.08875123341738844,0.1261374849248986,0.02488762197127508,0.7602236596864379,0.113584036838066,0.43394364652998574,0.21269597631838613
TN,Knox,0.12082171160402001,0.02371359842471544,0.0833159402690549,0.01379217291024968,0.87917828839598,0.1844950846146224,0.5449911137253414,0.14969209005601622
TN,Lauderdale,0.20328405771443747,0.07192174913693901,0.12069575993626626,0.010666548641232185,0.7967159422855625,0.1784544569354696,0.47689652120031867,0.14136496414977429
TN,Lawrence,0.10691480900765787,0.03438089394868998,0.04467471084145704,0.02785920421751085,0.8930851909923422,0.21301156634171836,0.5298020769423046,0.15027154770831913
TN,Lincoln,0.1577643330452319,0.05859982713915298,0.09155862863728033,0.0076058772687986175,0.842235666954768,0.16185537309132814,0.5013540766349756,0.17902621722846443
TN,Loudon,0.09813895781637717,0.03826657213753988,0.04725274725274725,0.012619638426090039,0.9018610421836228,0.1542006380716058,0.4879120879120879,0.2597483161999291
TN,McMinn,0.13389323293754224,0.047205328699681436,0.058403320783859444,0.028284583454001352,0.8661067670624578,0.15464813205907907,0.5404189593590115,0.17103967564436723
TN,McNairy,0.12600324200371643,0.03443640532953782,0.06831929782943898,0.02324753884473965,0.8739967579962835,0.18178942790495395,0.4802119163404895,0.21199541375084016
TN,Macon,0.1624192461654314,0.058459831160080855,0.09076136498751536,0.013198050017835203,0.8375807538345685,0.23213507193531766,0.49252903174666085,0.11291665015259007
TN,Madison,0.1736586291606482,0.06103514080571868,0.09144200660010332,0.021181481754826193,0.8263413708393518,0.16731156494143198,0.5027570719158223,0.15627273398209748
TN,Marion,0.2060550971892043,0.0530695007691232,0.12952733883372955,0.02345825758635156,0.7939449028107957,0.15801985736260662,0.4498321913019158,0.18609285414627325
TN,Marshall,0.11378941587907165,0.04141738200526027,0.06731408422208734,0.005057949651724038,0.8862105841209283,0.18867597329402583,0.5303621491950634,0.16717246163183908
TN,Maury,0.10344660804627721,0.04666415160045271,0.049566151078092806,0.0072163053677317,0.8965533919537227,0.1840835001983033,0.5544463468663242,0.15802354488909526
TN,Monroe,0.16558066554797654,0.04162398936517968,0.06999803866018699,0.05395863752260989,0.8344193344520234,0.1640987643559178,0.5070935123237518,0.16322705777235383
TN,Montgomery,0.1119434635285294,0.03882194850823895,0.06501426358388729,0.008107251436403166,0.8880565364714706,0.23604780421166355,0.5639852319450707,0.08802350031473635
TN,Morgan,0.17319467905405406,0.05357896959459459,0.09522804054054054,0.024387668918918918,0.8268053209459459,0.09433065878378379,0.4641047297297297,0.26836993243243246
TN,Obion,0.15268903088391905,0.04442891373801917,0.0807042066027689,0.02755591054313099,0.847310969116081,0.1729566027689031,0.49953407880724177,0.17482028753993611
TN,Overton,0.1436329918756623,0.016336983398092548,0.09515188979159307,0.032144118685976684,0.8563670081243376,0.14866654892264217,0.5125838926174496,0.19511656658424584
TN,Putnam,0.12311813416785793,0.03177117541758426,0.06698090123504488,0.024366057515228787,0.8768818658321421,0.17481229635925769,0.5508892580715785,0.1511803114013059
TN,Rhea,0.16380841550805414,0.048386108899369146,0.09300545109328107,0.02241685551540393,0.8361915844919459,0.13915599926502112,0.5040117596619097,0.19302382556501502
TN,Roane,0.10373010393536228,0.033960926274934224,0.05767759511858334,0.012091582541844713,0.8962698960646377,0.14978261275214122,0.5314884962027207,0.2149987871097759
TN,Robertson,0.11202330869038381,0.02718893381802339,0.06369045187817397,0.021143922994186444,0.8879766913096162,0.21101716837533527,0.5421721194298085,0.1347874035044725
TN,Rutherford,0.08568728706050299,0.025606200277995313,0.05362535363488986,0.006455733147617823,0.914312712939497,0.21802692682250202,0.5907920554603538,0.10549373065664111
TN,Scott,0.26693911670459297,0.0846607532624344,0.16518831560860076,0.017090047833557796,0.7330608832954071,0.12436725026703199,0.4582733478846422,0.15042028514373287
TN,Sevier,0.14890829247320633,0.03817137709717374,0.09448157967468856,0.016255335701344034,0.8510917075267936,0.1582745595807188,0.5063721325403568,0.18644501540571803
TN,Shelby,0.17858734635798684,0.060547801388156755,0.09686063518021057,0.02117890978961953,0.8214126536420131,0.19085449665286286,0.5063228592463631,0.12423529774278712
TN,Smith,0.08459740388919282,0.0035311085691550207,0.04873924503904113,0.032327050280996666,0.9154025961108072,0.1320933008405033,0.6095389665290695,0.1737703287412344
TN,Sullivan,0.17878903517140496,0.05729822552947911,0.09909686446606882,0.022393945175857025,0.821210964828595,0.13278000381606564,0.48796667302677604,0.20046428798575336
TN,Sumner,0.0834355334847906,0.02069804378857637,0.048397635658135464,0.014339854038078772,0.9165644665152094,0.21255956090793945,0.5547759303564608,0.14922897525080922
TN,Tipton,0.13304249367257226,0.03663247635540162,0.08448781137604902,0.01192220594112162,0.8669575063274277,0.2031104302650859,0.520530837884641,0.1433162381777008
TN,Union,0.10252431202151872,0.025450031036623216,0.06776329402027725,0.00931098696461825,0.8974756879784813,0.22330850403476102,0.5305193461618043,0.143647837781916
TN,Warren,0.13494801282674182,0.042561461471188416,0.06918666796229715,0.023199883393256245,0.8650519871732582,0.18941307938975804,0.5199931979399476,0.1556457098435526
TN,Washington,0.146511501946007,0.037635698202554954,0.09314525801035291,0.015730545733099142,0.853488498053993,0.15376163541964888,0.5242070891913432,0.17551977344300096
TN,Weakley,0.1915113871635611,0.03399974120082816,0.12351190476190477,0.03399974120082816,0.8084886128364389,0.16789596273291926,0.4821752070393375,0.1584174430641822
TN,White,0.1961748834477442,0.060974266730296246,0.10737491281524174,0.027825703902206234,0.8038251165522557,0.15939209280129216,0.48019529385852205,0.16423772989244154
TN,Williamson,0.03517759831405452,0.009117788140191398,0.021605108163152968,0.004454702010710157,0.9648224016859455,0.25013957804181836,0.5766617650528038,0.13802105859132335
TN,Wilson,0.07936231145331017,0.015372130300936948,0.05167638044010436,0.012313800712268865,0.9206376885466898,0.21156129066874133,0.5597883313995211,0.14928806647842738
TX,Anderson,0.17567453269051847,0.06132115368349827,0.09769094138543517,0.016662437621585046,0.8243254673094815,0.1699864670557388,0.48640362006258986,0.16793538019115284
TX,Angelina,0.1981419360978279,0.07853353317631385,0.10208645587990388,0.017521947041610163,0.8018580639021721,0.17688482858706256,0.46583636666428757,0.15913686865082197
TX,Aransas,0.08121171516079632,0.008661944869831547,0.04632465543644717,0.02622511485451761,0.9187882848392037,0.07939318529862174,0.4679364471669219,0.37145865237366005
TX,Atascosa,0.16691275993601576,0.0623436282351011,0.08855256142077847,0.016016570280136172,0.8330872400639843,0.18996349616504654,0.5165087568188343,0.12661498708010335
TX,Austin,0.06799281484931143,0.005388863016432706,0.03482802208768545,0.027775929745193266,0.9320071851506886,0.2445945046903067,0.4987026811256736,0.18870999933470828
TX,Bandera,0.10277712952158694,0.0033138856476079346,0.06193698949824971,0.03752625437572929,0.8972228704784131,0.14254375729288216,0.47752625437572926,0.2771528588098016
TX,Bastrop,0.10370131765700653,0.03618775354076281,0.03998268624865366,0.027530877867590068,0.8962986823429935,0.20796633884621965,0.5470541457374953,0.14127819775927847
TX,Bee,0.23848022788203754,0.08993800268096515,0.1287701072386059,0.019772117962466487,0.7615197721179625,0.2182892091152815,0.43184483914209115,0.11138572386058981
TX,Bell,0.14927686230309467,0.058279100263895135,0.0776214757536184,0.013376286285581138,0.8507231376969053,0.22262562112895098,0.5271075034002916,0.10099001316766282
TX,Bexar,0.14728345106576765,0.053795747573761224,0.08035094290550159,0.013136760586504845,0.8527165489342323,0.19860187190302778,0.5412100340268409,0.11290464300436369
TX,Bowie,0.17275514774280235,0.051862144998105125,0.09907323403424555,0.02181976871045167,0.8272448522571977,0.1997772086773775,0.4790817322599538,0.14838591131986634
TX,Brazoria,0.07612401914712247,0.025589604598806583,0.039261436908482876,0.01127297763983301,0.9238759808528776,0.23962044545474415,0.5681378549102751,0.11611768048785819
TX,Brazos,0.24644242025168275,0.06285209979514193,0.17559719783435762,0.007993122622183201,0.7535575797483173,0.1586506804214223,0.49465448492829966,0.10025241439859527
TX,Brown,0.13306730955745835,0.03882284479175326,0.07692520852384516,0.01731925624185995,0.8669326904425416,0.15238174411838057,0.5210186493751212,0.1935322969490398
TX,Burnet,0.08069752720887019,0.020664447756927287,0.04047128009311253,0.019561799358830376,0.9193024727911298,0.16231392808282114,0.5419312682498519,0.2150572764584567
TX,Caldwell,0.08967130919220055,0.02003342618384401,0.041983286908077996,0.027654596100278553,0.9103286908077994,0.20541504178272982,0.5655487465181058,0.1393649025069638
TX,Calhoun,0.06663249615581752,0.027985648385443363,0.034546386468477706,0.004100461301896463,0.9333675038441824,0.1397744746283957,0.5760635571501794,0.21752947206560738
TX,Cameron,0.24681057991189764,0.09771353382024829,0.11955081141898205,0.02954623467266729,0.7531894200881024,0.19024485592783996,0.45344352485745343,0.10950103930280898
TX,Cass,0.196749176670562,0.08930911151244733,0.08477637310103049,0.022663692057084173,0.803250823329438,0.1594249088140515,0.4494847551258897,0.19434115938949678
TX,Chambers,0.16657080645823918,0.05991947742492092,0.10104350684031059,0.005607822193007683,0.8334291935417608,0.21073497391232898,0.49722690111334783,0.12546731851608398
TX,Cherokee,0.19612876513818445,0.07431942863057654,0.10497878066452748,0.016830555843080425,0.8038712348618156,0.1877238381119967,0.45779939964806954,0.1583479971017493
TX,Collin,0.06860570558044216,0.02224378389161936,0.03947840911151816,0.00688351257730463,0.9313942944195579,0.22814704655506993,0.5968534068445203,0.10639384101996772
TX,Colorado,0.033191446234924496,0.0,0.006232897537245363,0.026958548697679132,0.9668085537650755,0.175990675990676,0.5133779264214047,0.2774399513529948
TX,Comal,0.030238549837822915,0.0011559430424880955,0.0164017390904281,0.01268086770490672,0.9697614501621771,0.21858250327804743,0.5833889259506337,0.1677900209334959
TX,Cooke,0.13725255809505593,0.0502534187625514,0.07497370182652768,0.012025437505976858,0.862747441904944,0.18334608396289567,0.4859185234770967,0.1934828344649517
TX,Coryell,0.12658772554605888,0.04678596866096866,0.06674382716049383,0.013057929724596391,0.8734122744539411,0.23201566951566951,0.526664886039886,0.11473171889838557
TX,Dallas,0.1434589741525712,0.05296561986390496,0.07689088403942958,0.013602470249236644,0.8565410258474289,0.20288234820604478,0.5526643413645611,0.10099433627682297
TX,Denton,0.07527064089696592,0.01849643349774846,0.04969809518186746,0.007076112217350001,0.9247293591030341,0.2192059769103195,0.6021318505557732,0.10339153163694134
TX,DeWitt,0.0873234774933804,0.00601279788172992,0.07380847308031774,0.007502206531332745,0.9126765225066196,0.2779126213592233,0.5190864960282436,0.1156774051191527
TX,Ector,0.20778616644769515,0.0869264569988119,0.10269240682185357,0.018167302627029678,0.7922138335523049,0.22107532830013138,0.4872986038207912,0.08383990143138229
TX,Ellis,0.08699809271496796,0.03589978536818569,0.044833647894267685,0.0062646594525145784,0.913001907285032,0.2286849692991848,0.5589888899401919,0.12532804804565534
TX,El Paso,0.20083877634033562,0.07575520261077318,0.09816815735705971,0.026915416372502724,0.7991612236596644,0.19104487032629988,0.5071335730282445,0.10098278030512009
TX,Erath,0.2330901060918823,0.07673659449858385,0.12683020498295808,0.029523306610340357,0.7669098939081177,0.1424319523786664,0.5043684892707984,0.12010945225865297
TX,Fannin,0.13534495830174376,0.03742228961334344,0.07502653525398029,0.022896133434420016,0.8646550416982562,0.18504927975739197,0.5041091736163761,0.17549658832448825
TX,Fayette,0.11331549701584688,0.03309322905947726,0.06050627701173081,0.019715990944638814,0.8866845029841531,0.16703025313850586,0.48462646635110107,0.2350277834945462
TX,Fort Bend,0.06763418366927457,0.02012593538323845,0.03631829868602954,0.011189949600006577,0.9323658163307255,0.24849393168105297,0.574120642855381,0.10975124179429145
TX,Gaines,0.0927386082332447,0.026130008251581554,0.044512698267167874,0.022095901714495277,0.9072613917667552,0.2838085633079674,0.5619785458879618,0.06147428257082607
TX,Galveston,0.1165194657768681,0.03937874631281121,0.06675782515343578,0.01038289431062111,0.8834805342231319,0.20113919442270592,0.5416046760290446,0.1407366637713814
TX,Gillespie,0.06711211192735059,0.006497102144782015,0.008047546974786815,0.052567462807781754,0.9328878880726494,0.19048322197201817,0.46258628963786036,0.27981837646277086
TX,Gonzales,0.15123442493862616,0.044050210755477326,0.08254203529575246,0.02464217888739636,0.8487655750613738,0.2820417805363843,0.45930798091620734,0.10741581360878225
TX,Gray,0.20782851817334577,0.0850160505332919,0.11685823754789272,0.005954230092161126,0.7921714818266542,0.15512063787925856,0.4869524697110904,0.15009837423630526
TX,Grayson,0.10419416711032023,0.026458769390091817,0.05636709719294919,0.021368300527279224,0.8958058328896797,0.2109919121347151,0.5211385730642727,0.16367534769069203
TX,Gregg,0.16133804280074798,0.05123623519634324,0.0951423228755454,0.01495948472885934,0.8386619571992521,0.20984832744649906,0.4894244753791814,0.13938915437357158
TX,Grimes,0.14528665145464917,0.04264118653736452,0.0709498003422704,0.031695664575014264,0.8547133485453509,0.17701796919566457,0.4994652025099829,0.17823017683970335
TX,Guadalupe,0.10476554783532112,0.034358532254657355,0.05565419947131936,0.014752816109344402,0.8952344521646789,0.2099364555559996,0.5546807648170456,0.1306172317916336
TX,Hale,0.1852770064789105,0.09229141874917361,0.07721803517122836,0.01576755255850853,0.8147229935210896,0.18722729075763586,0.49847943937590905,0.12901626338754463
TX,Hardin,0.04893594419461067,0.007453702064374491,0.027584009064834814,0.013898233065401366,0.9510640558053893,0.23993484649976984,0.5532381997804611,0.15789100952515847
TX,Harris,0.16446639709860958,0.06235353496236652,0.08772037552389365,0.014392486612349395,0.8355336029013904,0.20005276111133813,0.5359760816295267,0.09950476016052558
TX,Harrison,0.14055654410335391,0.03696338053441393,0.07542204345290608,0.028171120116033913,0.8594434558966461,0.20747043079085487,0.49845238273247905,0.1535206423733122
TX,Hays,0.1552392750927118,0.040692301794512754,0.10311083850192283,0.011436134796276195,0.8447607249072883,0.19146042750321818,0.5448991368421903,0.10840116056187982
TX,Henderson,0.15281225404129078,0.039426045892111156,0.09346733668341708,0.019918871465762548,0.8471877459587092,0.18101350124114549,0.46082218320518253,0.2053520615123812
TX,Hidalgo,0.29307729553960926,0.1235035075923253,0.14068118659197879,0.02889260135530522,0.7069227044603907,0.19279021683506628,0.4296393272582492,0.08449316036707522
TX,Hill,0.12314773237539291,0.04883251010327795,0.05649416255051639,0.017821059721598562,0.8768522676246071,0.18705096542433766,0.5038729232150876,0.18592837898518186
TX,Hockley,0.1553551729099717,0.056549474794954195,0.07928437814763298,0.019521319967384525,0.8446448270900283,0.20355892368938558,0.5070746798407597,0.13401122355988296
TX,Hood,0.1138494127317852,0.03933037196288275,0.043424651037796996,0.031094389731105454,0.8861505872682148,0.16579459049305237,0.4896536461215005,0.23070235065366193
TX,Hopkins,0.1582070054159976,0.0550853223743298,0.089159839969518,0.013961843072149796,0.8417929945840024,0.18849848950820564,0.4885284271834091,0.16476607789238767
TX,Houston,0.10205177784939307,0.01573745837361693,0.0573638414437641,0.02895047803201203,0.897948222150607,0.1456117735524761,0.48066387367064134,0.27167257492748953
TX,Howard,0.12316881483810123,0.018296133291417792,0.08827412763281987,0.016598553913863563,0.8768311851618987,0.20990254636906633,0.5342973907576234,0.13263124803520907
TX,Hunt,0.14092877909851467,0.03810249006150986,0.08177251241075137,0.021053776626253438,0.8590712209014854,0.2061964755443919,0.513874330017207,0.13900041533988647
TX,Hutchinson,0.10791015625,0.0357421875,0.043017578125,0.029150390625,0.89208984375,0.208447265625,0.51796875,0.165673828125
TX,Jasper,0.324511578553149,0.10305224392984208,0.194650770863242,0.026808563760064914,0.6754884214468511,0.12471131639722864,0.37279196055177577,0.17798514449784658
TX,Jefferson,0.18867506726607283,0.07092183765897354,0.0971681401139763,0.020585089493122984,0.8113249327339271,0.18530758560756722,0.4890118154319234,0.13700553169443655
TX,Jim Wells,0.2004413864728028,0.04959106841490329,0.1310138906919382,0.019836427365961314,0.7995586135271971,0.2259119823445411,0.4410229780604959,0.1326236531221602
TX,Johnson,0.09218173218586395,0.025671275028405847,0.05395208246122398,0.012558374696234118,0.9078182678141361,0.2345860901049793,0.5518889209039856,0.12134325680517122
TX,Jones,0.09909443725743855,0.02056921086675291,0.04489003880983183,0.03363518758085381,0.9009055627425614,0.22645536869340233,0.4835705045278137,0.1908796895213454
TX,Kaufman,0.08173689297395556,0.020699852143913258,0.04380636613263523,0.017230674697407078,0.9182631070260444,0.26073876837799953,0.5601313422900411,0.09739299635800375
TX,Kendall,0.038222068488412315,0.008647526807333102,0.025769629885852647,0.0038049117952265654,0.9617779315115876,0.21437218955378762,0.5670183327568316,0.18038740920096852
TX,Kerr,0.10965579074572175,0.03173118153822165,0.055821931158149145,0.022102678049350954,0.8903442092542783,0.15524500058472693,0.47062721708961913,0.2644719915799322
TX,Kleberg,0.3131124290871583,0.09860108303249097,0.19207710159876226,0.022434244455905104,0.6868875709128417,0.16757993811242908,0.4141954615781331,0.10511217122227953
TX,Lamar,0.17818130231238474,0.06679772206797317,0.06959447135358612,0.04178910889082545,0.8218186976876153,0.17333765681048985,0.5041647244796628,0.14431631639746265
TX,Lampasas,0.1108680121450259,0.03228255045543847,0.059698160385783176,0.01888730130380425,0.889131987854974,0.16346669048044293,0.5341578853366673,0.1915074120378639
TX,Lavaca,0.11998811998811999,0.019156519156519156,0.07751707751707752,0.023314523314523314,0.88001188001188,0.18433818433818433,0.5237105237105237,0.17196317196317196
TX,Liberty,0.1533841908781042,0.06094248769139209,0.07128712871287128,0.021154574473840827,0.8466158091218958,0.23587080019477358,0.4817616187848293,0.12898339014229293
TX,Limestone,0.1431488666530529,0.05396160914845824,0.07448437819072902,0.014702879313865632,0.8568511333469471,0.17648560343067185,0.468245864815193,0.2121196651010823
TX,Llano,0.12932179328662363,0.04808352795713697,0.0532582314420479,0.027980033887438752,0.8706782067133764,0.11549205476942803,0.45752621697119567,0.29765993497275267
TX,Lubbock,0.16055603249025951,0.039410948953311764,0.10514759294723634,0.015997490589711418,0.8394439675097405,0.20512778181337912,0.5179554909859341,0.11636069471042726
TX,McLennan,0.14239668833887648,0.040621568457059797,0.0903754848597363,0.011399635022080374,0.8576033116611236,0.2092856070720397,0.5088558495216577,0.13946185506742612
TX,Matagorda,0.3241700382419775,0.12752868148312366,0.16951172199745054,0.027129634761403315,0.6758299617580225,0.11442110513772655,0.38178240869035085,0.17962644792994514
TX,Maverick,0.14954567524450302,0.0349240479988902,0.08366858569744053,0.030953041548172296,0.850454324755497,0.2694735381840882,0.49569952139834916,0.08528126517305958
TX,Medina,0.15696325146812504,0.06419389340705911,0.07008657397130345,0.022682784089762476,0.8430367485318749,0.16592335479183903,0.5127237503279317,0.1643896434121042
TX,Midland,0.10292502265947166,0.028427882855033403,0.06740217410877747,0.007094965695660786,0.8970749773405283,0.25396615785398297,0.5503400421376136,0.09276877734893185
TX,Milam,0.09276850317312745,0.03686486923481143,0.04127086786046324,0.014632766077852783,0.9072314968268725,0.19410647156311897,0.5303367153078136,0.18278830995594
TX,Montague,0.13121718377088307,0.04859188544152745,0.06658711217183771,0.0160381861575179,0.8687828162291169,0.19599045346062052,0.49689737470167067,0.17589498806682577
TX,Montgomery,0.11357285027845353,0.044915999981441586,0.054133345293199735,0.014523505003812207,0.8864271497215465,0.21430173196392863,0.5495610161968553,0.12256440156076256
TX,Moore,0.1542177073996614,0.05343093317398665,0.06841948013146101,0.032367294094213725,0.8457822926003387,0.21870331640274873,0.5365003485708595,0.0905786276267304
TX,Nacogdoches,0.21060927855578415,0.062006371540452646,0.1276962899050906,0.020906617110240923,0.7893907214442158,0.1857536337691644,0.4634300126103405,0.14020707506471095
TX,Navarro,0.15145271752608788,0.050382494896888536,0.07920792079207921,0.021862301837120127,0.8485472824739121,0.2096568038306721,0.4739121310975028,0.16497834754573723
TX,Nueces,0.18231297645731784,0.06291193894387047,0.09520302264957389,0.02419801486387348,0.8176870235426822,0.18098781255165095,0.5068012515114698,0.12989795947956145
TX,Orange,0.09738680711243965,0.032252707495581415,0.042299799532638224,0.022834300084220015,0.9026131928875604,0.22102416284118004,0.5469912102772143,0.134597819769166
TX,Palo Pinto,0.12855986200584363,0.01985426127362974,0.0933924736860633,0.015313127046150597,0.8714401379941563,0.20575914387298905,0.47914246488541556,0.18653852923575176
TX,Panola,0.08458890329503287,0.01819645012741986,0.04216032547950105,0.024232127688111952,0.9154110967049671,0.22948987347431485,0.5265346269057093,0.159386596324943
TX,Parker,0.07513419129535019,0.016187027096941087,0.05096682403155921,0.0079803401668499,0.9248658087046498,0.2297872340425532,0.545948392937981,0.14913018172411563
TX,Polk,0.17582732634338138,0.05068397771952818,0.10112221494102228,0.02402113368283093,0.8241726736566186,0.16442087155963303,0.47976736566186107,0.17998443643512452
TX,Potter,0.21696305169077673,0.08889707914862251,0.10678153505943057,0.02128443748272367,0.7830369483092232,0.1989495991891643,0.4751220860591541,0.10896526306090482
TX,Randall,0.09169046319981293,0.02076144182190509,0.05335619690066394,0.0175728244772439,0.9083095368001871,0.21511121188716545,0.5564633273576283,0.13673499755539337
TX,Rockwall,0.04768307281275481,0.010860325115802988,0.03258964972849187,0.00423309796845995,0.9523169271872451,0.2539945524886799,0.5668100831005708,0.1315122915979945
TX,Rusk,0.1586415398568981,0.07548120528066109,0.06377103698478283,0.019389297591454198,0.8413584601431019,0.1568880378917666,0.5289932480096745,0.1554771742416608
TX,San Jacinto,0.17048034305070087,0.055241252567475044,0.09650102699001838,0.018738063493207453,0.8295196569492991,0.15786818493027277,0.4868293034485244,0.18482216857050196
TX,San Patricio,0.16410360471352167,0.0671517400315974,0.07499311524357544,0.02195874943834882,0.8358963952864783,0.19410664850057252,0.514820344092879,0.12696940269302684
TX,Shelby,0.21348631239935587,0.09327697262479871,0.0854669887278583,0.03474235104669887,0.7865136876006441,0.1892914653784219,0.43768115942028984,0.15954106280193237
TX,Smith,0.12506701485568025,0.04044670805734742,0.07126057105304118,0.013359735745291666,0.8749329851443197,0.2047066046382927,0.5118421735295644,0.15838420697646266
TX,Starr,0.3385207471097604,0.13518838100765132,0.15760778264787184,0.04572458345423724,0.6614792528902396,0.20314910123856503,0.39776111425037036,0.06056903740130423
TX,Tarrant,0.11550832638295783,0.040411843725992595,0.06440506454669484,0.01069141811027039,0.8844916736170422,0.21696807214465938,0.5590090457408623,0.10851455573152047
TX,Taylor,0.19936169441119936,0.05820911761505821,0.11863054437311862,0.02252203242302252,0.8006383055888007,0.19487904834439487,0.48142748340768143,0.12433177383672434
TX,Titus,0.18171502674663642,0.05696223050737559,0.10896417571729616,0.015788620521964662,0.8182849732533636,0.2224995947479332,0.4826390014589074,0.11314637704652293
TX,Tom Green,0.12665049614112459,0.033305402425578834,0.07442557883131201,0.018919514884233737,0.8733495038588754,0.21424476295479603,0.5125203969128996,0.1465843439911797
TX,Travis,0.11316052429574462,0.031197646913373518,0.06991027253143826,0.012052604850932838,0.8868394757042554,0.17758714722675845,0.6146836298818215,0.09456869859567553
TX,Tyler,0.14653550502607107,0.02924259528033113,0.10036015696393055,0.016932752781809387,0.853464494973929,0.14820190291888405,0.4875557705746385,0.21770682148040638
TX,Upshur,0.15214970465769342,0.04139633969206933,0.0981407959717246,0.012612568993899486,0.8478502953423066,0.19601529969981601,0.4881136825796456,0.16372131306284496
TX,Uvalde,0.21734768684647143,0.09187020102635336,0.12003704132422734,0.005440444495890728,0.7826523131535286,0.20310992784658718,0.41694640583400855,0.16259597947293283
TX,Val Verde,0.11866301369863014,0.029435616438356165,0.059945205479452056,0.029282191780821917,0.8813369863013699,0.2622027397260274,0.5075945205479452,0.11153972602739726
TX,Van Zandt,0.11682888333552545,0.042664079968433515,0.05762527949493621,0.016539523872155727,0.8831711166644746,0.18622583190845718,0.5099467315533343,0.18699855320268316
TX,Victoria,0.17431810528678865,0.053092378493658096,0.09719384891682568,0.02403187787630486,0.8256818947132114,0.19109888876417105,0.493029520709395,0.1415534852396453
TX,Walker,0.24566497040853766,0.058337454336624815,0.16258554405219583,0.024741972019717007,0.7543350295914624,0.12203487166398137,0.4868633049914655,0.14543685293601544
TX,Waller,0.13872427540135762,0.0383399777322846,0.05897353015120497,0.04141076751786805,0.8612757245986424,0.21754121323133283,0.49771935495456665,0.14601515641274287
TX,Washington,0.17131169251596573,0.06465758262456223,0.06827746549339297,0.038376644398010536,0.8286883074840342,0.15642014185232056,0.46007828364578124,0.2121898819859325
TX,Webb,0.2242910168516297,0.09026020179835959,0.10197097503281198,0.03205984002045813,0.7757089831483703,0.22754777010180174,0.47881418079117294,0.06934703225539564
TX,Wharton,0.1542272771648931,0.054134530899150636,0.07502684760324124,0.02506589866250122,0.8457727228351068,0.1873474567997657,0.488968075759055,0.16945719027628625
TX,Wichita,0.13183734298488398,0.037990206514796676,0.07787949755162869,0.01596763891845859,0.8681626570151161,0.21258675750479028,0.5109559293165851,0.14461997019374068
TX,Willacy,0.39479751403368085,0.13502405773857257,0.22007818765036086,0.03969526864474739,0.6052024859663192,0.1584803528468324,0.32553127506014434,0.12119085805934242
TX,Williamson,0.06423606216383007,0.020600148486471754,0.0371968009623427,0.0064391127150156165,0.93576393783617,0.2233358707603823,0.5928479016104831,0.1195801654653046
TX,Wilson,0.10456348427129561,0.034952676432470645,0.05694537171582296,0.012665436123002003,0.8954365157287044,0.2042375211090602,0.5410792129756902,0.15011978164395398
