"GEO_ID","NAME","B25048_001E","B25048_001M","B25048_002E","B25048_002M","B25048_003E","B25048_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Complete plumbing facilities","Margin of Error!!Total:!!Complete plumbing facilities","Estimate!!Total:!!Lacking complete plumbing facilities","Margin of Error!!Total:!!Lacking complete plumbing facilities",
"0500000US12115","Sarasota County, Florida","193923","1848","193602","1844","321","120",
"0500000US12117","Seminole County, Florida","180891","1085","180386","1097","505","162",
"0500000US12119","Sumter County, Florida","61441","1068","61399","1063","42","39",
"0500000US12121","Suwannee County, Florida","15098","515","15045","514","53","35",
"0500000US12123","Taylor County, Florida","7270","445","7248","448","22","33",
"0500000US12125","Union County, Florida","4064","248","4060","247","4","8",
"0500000US12127","Volusia County, Florida","228569","1463","228106","1452","463","167",
"0500000US12129","Wakulla County, Florida","11266","441","11244","429","22","59",
"0500000US12131","Walton County, Florida","30182","1049","30079","1038","103","77",
"0500000US12133","Washington County, Florida","8853","348","8761","355","92","65",
"0500000US13001","Appling County, Georgia","6637","302","6620","303","17","26",
"0500000US13003","Atkinson County, Georgia","2968","122","2873","136","95","70",
"0500000US13005","Bacon County, Georgia","3874","212","3874","212","0","23",
"0500000US13007","Baker County, Georgia","1201","137","1201","137","0","14",
"0500000US13009","Baldwin County, Georgia","15948","594","15842","619","106","84",
"0500000US13011","Banks County, Georgia","6483","186","6483","186","0","23",
"0500000US13013","Barrow County, Georgia","28087","306","28012","313","75","52",
"0500000US13015","Bartow County, Georgia","38029","626","37862","655","167","124",
"0500000US13017","Ben Hill County, Georgia","6828","318","6820","321","8","15",
"0500000US13019","Berrien County, Georgia","6634","252","6581","245","53","46",
"0500000US13021","Bibb County, Georgia","58752","791","58527","803","225","108",
"0500000US13023","Bleckley County, Georgia","4232","198","4217","203","15","29",
"0500000US13025","Brantley County, Georgia","6625","290","6608","288","17","28",
"0500000US13027","Brooks County, Georgia","6004","274","6004","274","0","23",
"0500000US13029","Bryan County, Georgia","14796","354","14796","354","0","30",
"0500000US13031","Bulloch County, Georgia","28917","999","28897","998","20","31",
"0500000US13033","Burke County, Georgia","8742","433","8665","442","77","69",
"0500000US13035","Butts County, Georgia","8440","424","8440","424","0","27",
"0500000US13037","Calhoun County, Georgia","1457","140","1452","140","5","7",
"0500000US13039","Camden County, Georgia","20032","465","19887","509","145","151",
"0500000US13043","Candler County, Georgia","4034","180","4034","180","0","23",
"0500000US13045","Carroll County, Georgia","42635","645","42470","686","165","144",
"0500000US13047","Catoosa County, Georgia","25450","455","25332","469","118","92",
"0500000US13049","Charlton County, Georgia","3960","216","3948","218","12","21",
"0500000US13051","Chatham County, Georgia","115403","1073","115022","1088","381","184",
"0500000US13053","Chattahoochee County, Georgia","2404","370","2404","370","0","20",
"0500000US13055","Chattooga County, Georgia","9189","264","9162","266","27","25",
"0500000US13057","Cherokee County, Georgia","94208","761","94064","776","144","107",
"0500000US13059","Clarke County, Georgia","52352","669","52170","692","182","132",
"0500000US13061","Clay County, Georgia","1286","157","1286","157","0","14",
"0500000US13063","Clayton County, Georgia","103399","800","102947","833","452","227",
"0500000US13065","Clinch County, Georgia","2361","287","2314","300","47","71",
"0500000US13067","Cobb County, Georgia","287426","1270","287052","1261","374","137",
"0500000US13069","Coffee County, Georgia","14934","408","14924","407","10","18",
"0500000US13071","Colquitt County, Georgia","16219","459","16088","459","131","85",
"0500000US13073","Columbia County, Georgia","47597","856","47499","865","98","101",
"0500000US13075","Cook County, Georgia","6056","229","6042","233","14","19",
"0500000US13077","Coweta County, Georgia","53405","468","53252","476","153","122",
"0500000US13079","Crawford County, Georgia","4283","206","4283","206","0","23",
"0500000US13081","Crisp County, Georgia","7651","324","7607","324","44","55",
"0500000US13083","Dade County, Georgia","6142","279","6046","295","96","89",
"0500000US13085","Dawson County, Georgia","9776","350","9776","350","0","27",
"0500000US13087","Decatur County, Georgia","10242","386","10229","387","13","18",
"0500000US13089","DeKalb County, Georgia","286068","1917","285450","1922","618","202",
"0500000US13091","Dodge County, Georgia","6569","392","6568","391","1","3",
"0500000US13093","Dooly County, Georgia","3888","267","3888","267","0","23",
"0500000US13095","Dougherty County, Georgia","34338","670","34239","669","99","70",
"0500000US13097","Douglas County, Georgia","50188","622","50107","641","81","88",
"0500000US13099","Early County, Georgia","4034","220","4021","221","13","16",
"0500000US13101","Echols County, Georgia","1327","156","1327","156","0","14",
"0500000US13103","Effingham County, Georgia","22313","283","22276","283","37","52",
"0500000US13105","Elbert County, Georgia","7773","230","7771","231","2","4",
"0500000US13107","Emanuel County, Georgia","8245","302","8232","306","13","21",
"0500000US13109","Evans County, Georgia","3886","168","3874","169","12","18",
"0500000US13111","Fannin County, Georgia","11188","476","11144","467","44","58",
"0500000US13113","Fayette County, Georgia","42351","404","42283","408","68","56",
"0500000US13115","Floyd County, Georgia","35859","541","35753","555","106","84",
"0500000US13117","Forsyth County, Georgia","82293","434","82154","445","139","83",
"0500000US13119","Franklin County, Georgia","8346","255","8277","268","69","60",
"0500000US13121","Fulton County, Georgia","441958","2293","440881","2374","1077","442",
"0500000US13123","Gilmer County, Georgia","12648","457","12543","439","105","106",
"0500000US13125","Glascock County, Georgia","1045","89","1045","89","0","14",
"0500000US13127","Glynn County, Georgia","33401","794","33251","798","150","112",
"0500000US13129","Gordon County, Georgia","20183","382","20154","381","29","42",
"0500000US13131","Grady County, Georgia","9760","302","9752","301","8","15",
"0500000US13133","Greene County, Georgia","7324","284","7305","289","19","37",
"0500000US13135","Gwinnett County, Georgia","313172","1267","312231","1339","941","305",
"0500000US13137","Habersham County, Georgia","15123","454","15113","453","10","14",
"0500000US13139","Hall County, Georgia","67241","712","66986","755","255","174",
"0500000US13141","Hancock County, Georgia","2869","505","2851","501","18","26",
"0500000US13143","Haralson County, Georgia","11240","262","11239","262","1","4",
"0500000US13145","Harris County, Georgia","12194","381","12161","382","33","42",
"0500000US13147","Hart County, Georgia","10111","362","10029","384","82","79",
"0500000US13149","Heard County, Georgia","4285","170","4283","170","2","3",
"0500000US13151","Henry County, Georgia","80672","634","80279","702","393","251",
"0500000US13153","Houston County, Georgia","59627","841","59347","874","280","211",
"0500000US13155","Irwin County, Georgia","3604","205","3551","199","53","53",
"0500000US13157","Jackson County, Georgia","24874","359","24784","355","90","68",
"0500000US13159","Jasper County, Georgia","5300","200","5297","199","3","7",
"0500000US13161","Jeff Davis County, Georgia","5246","268","5211","269","35","37",
"0500000US13163","Jefferson County, Georgia","5625","274","5595","269","30","45",
"0500000US13165","Jenkins County, Georgia","3290","296","3290","296","0","20",
"0500000US13167","Johnson County, Georgia","3201","304","3178","309","23","36",
"0500000US13169","Jones County, Georgia","10444","286","10429","285","15","24",
"0500000US13171","Lamar County, Georgia","6811","276","6765","275","46","49",
"0500000US13173","Lanier County, Georgia","3529","193","3509","193","20","30",
"0500000US13175","Laurens County, Georgia","17366","479","17269","467","97","66",
"0500000US13177","Lee County, Georgia","11616","231","11590","235","26","32",
"0500000US13179","Liberty County, Georgia","22554","515","22488","513","66","88",
"0500000US13181","Lincoln County, Georgia","2953","188","2953","188","0","20",
"0500000US13183","Long County, Georgia","5341","294","5322","293","19","44",
"0500000US13185","Lowndes County, Georgia","42512","631","42129","683","383","192",
"0500000US13187","Lumpkin County, Georgia","11102","343","11083","345","19","34",
"0500000US13189","McDuffie County, Georgia","8216","252","8214","252","2","3",
"0500000US13191","McIntosh County, Georgia","4706","258","4682","256","24","22",
"0500000US13193","Macon County, Georgia","3907","250","3888","253","19","22",
"0500000US13195","Madison County, Georgia","10510","311","10478","314","32","36",
"0500000US13197","Marion County, Georgia","2924","176","2919","177","5","9",
"0500000US13199","Meriwether County, Georgia","7895","316","7857","317","38","43",
"0500000US13201","Miller County, Georgia","2531","112","2531","112","0","20",
"0500000US13205","Mitchell County, Georgia","7946","325","7912","332","34","53",
"0500000US13207","Monroe County, Georgia","10176","268","10069","266","107","71",
"0500000US13209","Montgomery County, Georgia","2857","200","2838","204","19","27",
"0500000US13211","Morgan County, Georgia","7246","252","7234","251","12","12",
"0500000US13213","Murray County, Georgia","14431","373","14401","376","30","27",
"0500000US13215","Muscogee County, Georgia","78491","912","78328","935","163","106",
"0500000US13217","Newton County, Georgia","39342","439","39237","440","105","68",
"0500000US13219","Oconee County, Georgia","13965","305","13941","308","24","34",
"0500000US13221","Oglethorpe County, Georgia","5276","206","5210","223","66","113",
"0500000US13223","Paulding County, Georgia","54961","709","54825","738","136","118",
"0500000US13225","Peach County, Georgia","10209","417","10195","419","14","22",
"0500000US13227","Pickens County, Georgia","12646","364","12596","358","50","53",
"0500000US13229","Pierce County, Georgia","7235","232","7207","239","28","49",
"0500000US13231","Pike County, Georgia","6200","153","6185","152","15","18",
"0500000US13233","Polk County, Georgia","15507","307","15472","307","35","39",
"0500000US13235","Pulaski County, Georgia","3084","390","3065","390","19","34",
"0500000US13237","Putnam County, Georgia","9499","459","9392","478","107","110",
"0500000US13239","Quitman County, Georgia","946","144","909","150","37","54",
"0500000US13241","Rabun County, Georgia","6585","321","6555","317","30","31",
"0500000US13243","Randolph County, Georgia","2402","210","2376","206","26","43",
"0500000US13245","Richmond County, Georgia","73631","1133","73417","1124","214","92",
"0500000US13247","Rockdale County, Georgia","32604","504","32248","534","356","209",
"0500000US13249","Schley County, Georgia","1600","148","1580","147","20","27",
"0500000US13251","Screven County, Georgia","4707","220","4660","220","47","39",
"0500000US13253","Seminole County, Georgia","3530","205","3517","204","13","19",
"0500000US13255","Spalding County, Georgia","25852","379","25794","380","58","52",
"0500000US13257","Stephens County, Georgia","10037","397","9990","386","47","57",
"0500000US13259","Stewart County, Georgia","1665","327","1665","327","0","20",
"0500000US13261","Sumter County, Georgia","10825","360","10825","360","0","27",
"0500000US13263","Talbot County, Georgia","2549","104","2516","113","33","40",
"0500000US13265","Taliaferro County, Georgia","605","104","596","104","9","7",
"0500000US13267","Tattnall County, Georgia","7556","367","7554","366","2","4",
"0500000US13269","Taylor County, Georgia","3096","166","3071","163","25","22",
"0500000US13271","Telfair County, Georgia","3020","276","3004","272","16","20",
"0500000US13273","Terrell County, Georgia","3344","162","3344","162","0","20",
"0500000US13275","Thomas County, Georgia","17817","387","17687","403","130","74",
"0500000US13277","Tift County, Georgia","15287","338","15162","355","125","109",
"0500000US13279","Toombs County, Georgia","9779","382","9711","377","68","62",
"0500000US13281","Towns County, Georgia","5323","339","5315","339","8","9",
"0500000US13283","Treutlen County, Georgia","2236","228","2220","231","16","24",
"0500000US13285","Troup County, Georgia","25216","467","25152","471","64","56",
"0500000US13287","Turner County, Georgia","3269","192","3269","192","0","20",
"0500000US13289","Twiggs County, Georgia","2885","192","2833","188","52","46",
"0500000US13291","Union County, Georgia","10172","483","10154","486","18","22",
"0500000US13293","Upson County, Georgia","10364","281","10289","283","75","74",
"0500000US13295","Walker County, Georgia","25629","507","25512","508","117","90",
"0500000US13297","Walton County, Georgia","33009","391","32964","390","45","37",
"0500000US13299","Ware County, Georgia","12763","467","12744","462","19","23",
"0500000US13301","Warren County, Georgia","1915","133","1913","134","2","4",
"0500000US13303","Washington County, Georgia","7153","275","7103","279","50","50",
