NAME,DP04_0073PE,DP04_0073PM,DP04_0074PE,DP04_0074PM,DP04_0075PE,DP04_0075PM
Geographic Area Name,Percent!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities,Percent Margin of Error!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities,Percent!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities,Percent Margin of Error!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities,Percent!!SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available,Percent Margin of Error!!SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available
"Jasper County, Texas",0.9,0.7,0.1,0.1,2.9,1.2
"Jeff Davis County, Texas",1.6,2.4,1.6,2.4,1.6,2.4
"Jefferson County, Texas",0.4,0.1,0.5,0.2,1,0.3
"Jim Hogg County, Texas",0,3.3,0.6,1.1,3,2.8
"Jim Wells County, Texas",2.1,1.3,1.5,0.8,2,1
"Johnson County, Texas",0.6,0.3,0.8,0.3,1.1,0.3
"Jones County, Texas",1.4,1,1.1,0.9,2.6,1.7
"Karnes County, Texas",0.4,0.4,0.9,0.7,2.3,1.9
"Kaufman County, Texas",0.2,0.1,0.3,0.1,0.9,0.3
"Kendall County, Texas",0.4,0.5,0.8,0.5,0.8,0.7
"Kenedy County, Texas",0,51.7,0,51.7,0,51.7
"Kent County, Texas",0,17.7,0,17.7,0.8,1.4
"Kerr County, Texas",1,0.5,1.6,0.6,1.4,0.6
"Kimble County, Texas",0.3,0.5,0,2.6,1.2,0.9
"King County, Texas",0,39.4,0,39.4,0,39.4
"Kinney County, Texas",1.1,1.9,1.1,1.9,5.4,6.1
"Kleberg County, Texas",0.9,0.8,2.5,1.5,1,1
"Knox County, Texas",0,3.7,0.4,0.5,0.3,0.4
"Lamar County, Texas",0.2,0.2,1.6,0.6,1.1,0.6
"Lamb County, Texas",1.5,1.1,1.2,0.9,1.5,1.2
"Lampasas County, Texas",0.7,0.7,1.7,1.1,1,0.7
"La Salle County, Texas",0.2,0.5,1,1.2,0.4,0.7
"Lavaca County, Texas",0.5,0.5,0.6,0.4,2.3,1.1
"Lee County, Texas",0.3,0.4,0.9,0.9,0.4,0.4
"Leon County, Texas",0.2,0.3,0.5,0.7,1.7,1.4
"Liberty County, Texas",0.6,0.4,1,0.5,0.7,0.5
"Limestone County, Texas",0.4,0.3,1.1,0.8,1.5,0.8
"Lipscomb County, Texas",0.4,0.4,1.7,1.1,0.5,0.4
"Live Oak County, Texas",1.5,1.2,1.2,1.1,4.9,3.3
"Llano County, Texas",0.3,0.4,1.7,1.1,2.3,1.4
"Loving County, Texas",0,62.4,0,62.4,0,62.4
"Lubbock County, Texas",0.5,0.2,0.8,0.2,1.2,0.3
"Lynn County, Texas",1.3,1.6,3.3,2.1,2.5,1.9
"McCulloch County, Texas",0.5,0.9,0.1,0.1,0.3,0.4
"McLennan County, Texas",0.2,0.1,0.7,0.2,1.2,0.3
"McMullen County, Texas",2.7,3.9,1.6,2.3,0,22.3
"Madison County, Texas",1.5,1.2,2.2,1.3,1.5,1.2
"Marion County, Texas",0.7,0.8,1.2,1,1.9,1.8
"Martin County, Texas",0.2,0.3,0.6,0.9,4.7,3.9
"Mason County, Texas",0,3.1,0,3.1,2.1,2.6
"Matagorda County, Texas",0.5,0.4,1.4,0.9,1.4,0.8
"Maverick County, Texas",0.5,0.6,0.5,0.4,2,0.9
"Medina County, Texas",0.3,0.3,1.4,1.4,2.1,0.9
"Menard County, Texas",2.3,2.6,2.5,3.3,0,5.1
"Midland County, Texas",0.5,0.3,0.9,0.3,1.6,0.5
"Milam County, Texas",0.6,0.5,0.6,0.5,1.8,0.9
"Mills County, Texas",0,2.8,0.6,0.6,0.4,0.4
"Mitchell County, Texas",0,2.1,0,2.1,1.9,2.6
"Montague County, Texas",0.3,0.3,1.3,0.8,1.7,0.9
"Montgomery County, Texas",0.3,0.2,0.8,0.2,1.2,0.3
"Moore County, Texas",0,0.7,1.2,1.5,3.6,1.9
"Morris County, Texas",1.4,1,1.7,1.2,0.8,0.8
"Motley County, Texas",0,9.8,0.7,1.5,0,9.8
"Nacogdoches County, Texas",0.8,0.5,1,0.6,1.4,0.6
"Navarro County, Texas",0.7,0.4,1.3,0.6,2,0.7
"Newton County, Texas",4,2.6,3.2,2.1,3.9,2.2
"Nolan County, Texas",0.5,0.5,0.3,0.3,1.4,0.9
"Nueces County, Texas",0.6,0.2,1.1,0.3,2.1,0.4
"Ochiltree County, Texas",0,1.3,0,1.3,1.6,1.5
"Oldham County, Texas",0.3,0.5,0,7.1,0.8,1.2
"Orange County, Texas",0.8,0.4,1.4,0.6,0.9,0.3
"Palo Pinto County, Texas",0.1,0.1,0.5,0.3,1.6,0.7
"Panola County, Texas",0.4,0.3,0.4,0.4,2.3,1.2
"Parker County, Texas",0.2,0.2,1.4,0.5,1.7,0.6
"Parmer County, Texas",0.1,0.1,1.4,1.9,0.4,0.4
"Pecos County, Texas",0.3,0.5,0.6,0.7,0.7,0.8
"Polk County, Texas",0.3,0.3,0.6,0.4,0.8,0.6
"Potter County, Texas",0.5,0.3,0.9,0.3,2,0.5
"Presidio County, Texas",0,2.1,0,2.1,8.2,6.9
"Rains County, Texas",1.1,1.2,3.3,1.7,1.1,0.9
"Randall County, Texas",0.2,0.2,0.3,0.2,1,0.3
"Reagan County, Texas",0,4.3,0,4.3,0,4.3
"Real County, Texas",0.4,0.6,0.1,0.3,0.7,0.9
"Red River County, Texas",1.4,1.1,0.7,0.7,1.7,1
"Reeves County, Texas",0.7,0.8,0.4,0.5,4.7,4
"Refugio County, Texas",1.1,1.2,0.8,1,0.5,0.4
"Roberts County, Texas",1,1.4,1,1.4,1,1.4
"Robertson County, Texas",0.5,0.6,1.3,1,1.5,1.2
"Rockwall County, Texas",0.1,0.1,0.7,0.4,0.1,0.1
"Runnels County, Texas",0.9,0.8,1.6,1.2,1.3,1
"Rusk County, Texas",0.4,0.3,1.1,0.5,1.8,0.7
"Sabine County, Texas",0.2,0.3,1.3,1.1,1.2,0.9
"San Augustine County, Texas",1.7,1.1,2.6,1.7,2.5,1.7
"San Jacinto County, Texas",0.3,0.6,1.4,1.2,2.4,1.1
"San Patricio County, Texas",1.5,0.7,2,1.1,1.9,1.1
"San Saba County, Texas",0.4,0.5,1.2,1.3,0.9,1
"Schleicher County, Texas",0.7,1.1,0,5.2,0,5.2
"Scurry County, Texas",1.1,1.4,0.5,0.6,1.2,1.2
"Shackelford County, Texas",0,3.7,0.2,0.4,0.6,0.8
"Shelby County, Texas",0.6,0.7,1.4,1,1.9,1.1
"Sherman County, Texas",0,5.7,1.7,1.7,0,5.7
"Smith County, Texas",0.4,0.2,0.6,0.2,0.9,0.3
"Somervell County, Texas",0.3,0.5,0,1.5,0.6,0.7
"Starr County, Texas",0.7,0.4,1.2,0.7,1.5,0.7
"Stephens County, Texas",0,1.4,1.4,1.1,0.6,0.7
"Sterling County, Texas",0,11.3,0,11.3,0.8,1.2
"Stonewall County, Texas",0,9.6,0,9.6,0,9.6
"Sutton County, Texas",1.3,2.2,0,4.1,1.5,1.7
"Swisher County, Texas",0.8,1.1,0.6,1.1,2.1,2.1
"Tarrant County, Texas",0.3,0.1,0.6,0.1,0.9,0.1
"Taylor County, Texas",0.4,0.2,0.4,0.2,1,0.3
"Terrell County, Texas",1.4,2.2,1.4,2.2,1.6,2.4
"Terry County, Texas",0.4,0.6,2.1,2.1,1.4,1.5
"Throckmorton County, Texas",1.5,2.3,0,7.4,1.6,2.3
"Titus County, Texas",0.7,0.5,1.3,0.7,1.9,0.9
"Tom Green County, Texas",0.6,0.3,1,0.4,2,0.6
"Travis County, Texas",0.3,0.1,0.7,0.1,0.8,0.1
"Trinity County, Texas",2.6,1.6,1.7,1.3,2.2,1.3
"Tyler County, Texas",0,0.1,0.4,0.4,1.4,0.8
"Upshur County, Texas",0.6,0.6,1.1,0.6,0.7,0.4
"Upton County, Texas",0,3.3,0,3.3,1.5,1.7
"Uvalde County, Texas",1,1,1.3,1,3.6,1.9
"Val Verde County, Texas",1.1,0.8,0.8,0.6,4,1.3
"Van Zandt County, Texas",0.7,0.4,1.4,0.5,1.2,0.5
"Victoria County, Texas",0.1,0.1,1.4,0.4,1.1,0.4
"Walker County, Texas",0.5,0.5,1.4,0.7,1.6,0.8
"Waller County, Texas",0.3,0.3,0.6,0.6,1,0.6
"Ward County, Texas",1.9,1.4,1,0.9,2.3,1.2
"Washington County, Texas",0.7,0.7,1.2,0.7,1.3,1
"Webb County, Texas",1,0.2,1,0.3,1.5,0.3
"Wharton County, Texas",0.4,0.3,1.6,0.8,2,1.1
"Wheeler County, Texas",0.3,0.5,0.3,0.5,0.6,0.6
"Wichita County, Texas",0.8,0.3,1.2,0.4,1.6,0.4
"Wilbarger County, Texas",3.8,2.4,1.2,1.1,1.4,1.2
"Willacy County, Texas",1.2,1,2.8,2.1,3.8,2.3
"Williamson County, Texas",0.3,0.1,0.8,0.2,1.1,0.2
"Wilson County, Texas",0.3,0.3,0.3,0.3,1.1,0.5
"Winkler County, Texas",0.8,1.2,3,3,0.7,0.6
"Wise County, Texas",0.8,0.4,1,0.5,2,0.8
"Wood County, Texas",1.4,0.7,2.1,0.8,1.6,0.8
"Yoakum County, Texas",0,1.8,0,1.8,0.1,0.1
"Young County, Texas",1.4,0.9,1.5,1.2,0.9,0.8
"Zapata County, Texas",0,1.1,3.2,3.5,0.4,0.7
"Zavala County, Texas",0.6,0.8,0.2,0.4,0,1.4
"Beaver County, Utah",0,1.6,0,1.6,0,1.6
"Box Elder County, Utah",0.5,0.4,0.5,0.4,0.8,0.4
"Cache County, Utah",0.1,0.1,0.8,0.3,0.7,0.3
"Carbon County, Utah",2.1,1.3,2.5,1.1,1.3,0.8
"Daggett County, Utah",3,3.7,3,3.7,0,16.2
"Davis County, Utah",0.2,0.1,0.6,0.2,0.6,0.2
"Duchesne County, Utah",0.4,0.3,0.7,0.4,0.9,0.4
"Emery County, Utah",1.3,1.5,1.7,1.1,0.4,0.5
"Garfield County, Utah",0.5,0.8,0.7,0.9,1.5,1.3
"Grand County, Utah",0.1,0.2,0,0.8,0.4,0.7
"Iron County, Utah",0.2,0.1,1,0.5,0.8,0.4
"Juab County, Utah",0.1,0.2,0.4,0.4,0.7,0.6
"Kane County, Utah",1.8,2.3,1.8,2.3,2.2,2.5
"Millard County, Utah",1.4,1.2,1.5,1.2,2.1,0.9
"Morgan County, Utah",0,1,0.8,1.1,0.1,0.2
"Piute County, Utah",0.4,0.5,0.4,0.5,2.2,2.2
"Rich County, Utah",0,5.2,0,5.2,0,5.2
"Salt Lake County, Utah",0.3,0.1,0.6,0.1,1.1,0.1
"San Juan County, Utah",10,2.9,4,1.4,8.3,1.8
"Sanpete County, Utah",0.9,0.7,1.2,0.9,0.1,0.1
"Sevier County, Utah",0,0.1,0.5,0.6,0.7,0.5
"Summit County, Utah",0.1,0.1,0.3,0.2,0.5,0.3
"Tooele County, Utah",0.4,0.3,0.3,0.2,0.8,0.5
"Uintah County, Utah",0.1,0.1,0.2,0.2,2.4,0.8
"Utah County, Utah",0.2,0.1,0.6,0.1,0.6,0.2
"Wasatch County, Utah",0.2,0.3,0.4,0.4,0.9,0.6
"Washington County, Utah",0.2,0.2,0.7,0.3,0.8,0.4
"Wayne County, Utah",0,3.3,0.5,0.7,6.7,4.6
"Weber County, Utah",0.5,0.2,1.1,0.2,0.7,0.2
"Addison County, Vermont",0.4,0.3,1.2,0.7,0.3,0.2
"Bennington County, Vermont",1.3,1.1,1.4,0.6,1.8,0.8
"Caledonia County, Vermont",0.8,0.6,1,0.6,2.3,1.1
"Chittenden County, Vermont",0.3,0.2,0.9,0.3,0.8,0.3
"Essex County, Vermont",0.5,0.5,0.6,0.4,2.3,0.8
"Franklin County, Vermont",0.7,0.7,1.4,0.6,1,0.4
"Grand Isle County, Vermont",0.1,0.2,0.2,0.3,3.4,2.4
"Lamoille County, Vermont",1.1,0.7,1,0.6,1.6,0.6
"Orange County, Vermont",0.9,0.3,0.8,0.3,1.9,0.5
"Orleans County, Vermont",0.4,0.2,0.4,0.2,1.3,0.5
"Rutland County, Vermont",0.2,0.1,0.4,0.2,2.2,0.7
"Washington County, Vermont",0.2,0.2,0.6,0.3,1.7,0.5
"Windham County, Vermont",0.6,0.3,1.8,0.8,1.2,0.5
"Windsor County, Vermont",0.6,0.3,1.3,0.4,1,0.3
"Accomack County, Virginia",0.9,0.8,0.6,0.4,1.6,0.8
"Albemarle County, Virginia",0.1,0.1,0.4,0.2,0.9,0.4
"Alleghany County, Virginia",0.1,0.1,0.6,0.6,1.1,0.8
"Amelia County, Virginia",0,0.8,0,0.8,0,0.8
"Amherst County, Virginia",0.4,0.5,0.6,0.5,1,1
"Appomattox County, Virginia",0.1,0.2,0.2,0.3,2.8,2
"Arlington County, Virginia",0.2,0.1,0.8,0.2,0.7,0.2
"Augusta County, Virginia",0.9,0.5,1,0.5,1.5,0.6
"Bath County, Virginia",1,1.5,1,1.5,4.4,5.1
"Bedford County, Virginia",0.3,0.2,0.4,0.3,1.3,0.5
"Bland County, Virginia",0,1.8,0,1.8,5.9,4.3
"Botetourt County, Virginia",0.2,0.2,0.4,0.3,0.8,0.5
"Brunswick County, Virginia",0.4,0.4,0.3,0.4,1.6,0.7
"Buchanan County, Virginia",0.3,0.4,0.4,0.4,1,0.9
"Buckingham County, Virginia",0.2,0.3,0.6,0.5,1.2,0.7
"Campbell County, Virginia",0.2,0.2,0.3,0.2,1.9,0.8
"Caroline County, Virginia",0.5,0.5,0.7,0.5,1.2,0.6
"Carroll County, Virginia",0,0.3,0.3,0.3,1.7,0.9
"Charles City County, Virginia",0.3,0.2,0.4,0.3,2.5,1.3
"Charlotte County, Virginia",0.9,0.7,1.5,0.8,1.3,1
"Chesterfield County, Virginia",0.2,0.1,0.7,0.2,0.6,0.1
"Clarke County, Virginia",0.2,0.3,1.1,1.4,0,0.7
"Craig County, Virginia",0.5,0.7,0.5,0.7,0,2
"Culpeper County, Virginia",0.5,0.4,0.5,0.4,1.2,0.6
"Cumberland County, Virginia",0,1,0,1,0.3,0.5
"Dickenson County, Virginia",0.5,0.4,0.3,0.3,3.6,1.4
"Dinwiddie County, Virginia",0.7,0.6,0.9,0.9,2.2,1.6
"Essex County, Virginia",0,0.1,1.7,1.3,0.9,0.8
"Fairfax County, Virginia",0.2,0.1,0.4,0.1,0.5,0.1
"Fauquier County, Virginia",0.4,0.3,1.1,0.5,1.7,0.7
"Floyd County, Virginia",0.3,0.4,0.3,0.4,0.5,0.6
"Fluvanna County, Virginia",0.1,0.2,0.5,0.4,1.1,0.8
"Franklin County, Virginia",0.1,0.1,0,0.1,1.2,0.7
"Frederick County, Virginia",0.2,0.2,1.3,0.7,0.7,0.3
"Giles County, Virginia",0.5,0.4,0.7,0.6,3.4,1.8
"Gloucester County, Virginia",0.2,0.3,0.7,0.4,0.8,0.5
"Goochland County, Virginia",0.8,0.8,0.6,0.6,0.5,0.5
"Grayson County, Virginia",0.4,0.4,0.7,0.5,1.8,0.9
"Greene County, Virginia",0.3,0.5,0.3,0.5,1.5,1.4
"Greensville County, Virginia",0,1.2,0,1.2,1.7,1.2
"Halifax County, Virginia",0.2,0.2,0.5,0.3,1.7,1
"Hanover County, Virginia",0.1,0.1,0.9,0.5,0.4,0.2
"Henrico County, Virginia",0.2,0.1,0.8,0.2,0.8,0.2
"Henry County, Virginia",0.3,0.2,0.6,0.4,1.8,0.7
"Highland County, Virginia",2.3,2.8,3.1,3.1,1,1
"Isle of Wight County, Virginia",0.2,0.2,0.2,0.2,0.9,0.5
"James City County, Virginia",0.2,0.3,0.4,0.2,0.5,0.3
"King and Queen County, Virginia",0,1.4,0.4,0.7,1.6,1.8
"King George County, Virginia",0.7,0.8,0.2,0.3,1,0.7
"King William County, Virginia",0.2,0.4,0.3,0.4,1.3,1.1
"Lancaster County, Virginia",0,0.8,0.1,0.1,2.2,1.2
"Lee County, Virginia",0.3,0.3,0.8,0.8,1,0.5
"Loudoun County, Virginia",0.3,0.1,0.5,0.1,0.5,0.1
"Louisa County, Virginia",0.1,0.1,0.2,0.2,0.9,0.7
"Lunenburg County, Virginia",0,0.9,0.7,0.5,1.8,1.2
"Madison County, Virginia",0,0.8,0.8,0.9,2,1.3
"Mathews County, Virginia",1.9,1.9,0.6,1,2.4,3
"Mecklenburg County, Virginia",1.5,0.9,1.4,0.9,2.4,1.2
"Middlesex County, Virginia",2.2,2.1,0.7,0.7,1.8,1.2
"Montgomery County, Virginia",0.3,0.2,0.8,0.4,1,0.5
"Nelson County, Virginia",0,0.6,0.6,0.8,2.2,1.7
"New Kent County, Virginia",1.6,1.6,1.1,1.4,1,0.8
"Northampton County, Virginia",0.6,0.7,0.4,0.5,0.8,0.6
"Northumberland County, Virginia",0.7,0.7,1,0.8,1.3,1.2
"Nottoway County, Virginia",0.1,0.2,0.2,0.3,2.6,2
"Orange County, Virginia",0.1,0.2,0,0.3,0.2,0.2
"Page County, Virginia",2.1,1.7,1.8,1.5,2.3,1.3
"Patrick County, Virginia",1.7,1.6,1.4,1.5,2.7,2
"Pittsylvania County, Virginia",0.6,0.5,0.6,0.5,2.7,0.8
"Powhatan County, Virginia",0,0.4,0,0.4,0.3,0.4
"Prince Edward County, Virginia",0.3,0.4,2.6,1.8,0.4,0.4
"Prince George County, Virginia",0.1,0.1,0.1,0.1,0.7,0.6
"Prince William County, Virginia",0.2,0.1,0.4,0.1,0.8,0.2
"Pulaski County, Virginia",0.2,0.5,1.1,1.2,1.5,0.9
"Rappahannock County, Virginia",2.5,3.2,2.3,3.2,0.5,0.7
"Richmond County, Virginia",0,1.4,0.3,0.4,0.1,0.1
"Roanoke County, Virginia",0.1,0.2,0.4,0.2,0.9,0.5
"Rockbridge County, Virginia",0,0.4,0.2,0.3,2.5,1.8
"Rockingham County, Virginia",0.7,0.3,1.4,0.5,0.9,0.4
"Russell County, Virginia",0.5,0.5,0.1,0.2,1.5,1.3
"Scott County, Virginia",1.5,0.7,1.7,1,2,0.7
"Shenandoah County, Virginia",0.5,0.3,0.9,0.5,1.3,0.7
"Smyth County, Virginia",0.6,0.4,1.2,0.6,2.4,0.9
"Southampton County, Virginia",1.5,1.6,1.5,1.6,0.5,0.4
"Spotsylvania County, Virginia",0.2,0.1,0.2,0.1,0.6,0.2
"Stafford County, Virginia",0.2,0.2,0.3,0.1,0.4,0.2
"Surry County, Virginia",0,1.5,0,1.5,2.5,2.2
"Sussex County, Virginia",0.1,0.1,0.5,0.6,1,1
"Tazewell County, Virginia",0.6,0.5,0.4,0.3,1.4,0.7
"Warren County, Virginia",0.2,0.2,0.9,0.6,0.8,0.5
"Washington County, Virginia",0.2,0.2,0.3,0.2,0.7,0.3
"Westmoreland County, Virginia",0.5,0.6,0.8,0.7,0.9,0.9
"Wise County, Virginia",0.2,0.2,1.5,1.6,1.2,0.6
"Wythe County, Virginia",0.1,0.2,0.2,0.3,1.5,0.7
"York County, Virginia",0.5,0.4,0.6,0.3,0.5,0.3
"Alexandria city, Virginia",0.2,0.1,0.5,0.2,0.8,0.3
"Bristol city, Virginia",0,0.5,0,0.5,1.1,0.7
"Buena Vista city, Virginia",0,1.5,0,1.5,2,1.9
"Charlottesville city, Virginia",0.1,0.1,1.2,0.7,0.6,0.3
"Chesapeake city, Virginia",0.3,0.2,0.5,0.2,0.5,0.2
"Colonial Heights city, Virginia",0,0.5,0.8,0.7,1.2,0.8
"Covington city, Virginia",0,1.6,0,1.6,0,1.6
"Danville city, Virginia",0,0.2,0.7,0.4,2.3,0.8
"Emporia city, Virginia",0.4,0.6,0.4,0.6,0.9,1
"Fairfax city, Virginia",0,0.4,0.1,0.1,0.3,0.3
"Falls Church city, Virginia",0,0.7,0.6,0.8,0.1,0.1
"Franklin city, Virginia",0.7,1.2,2.1,1.8,0,1.1
"Fredericksburg city, Virginia",0.4,0.3,1.3,0.9,0.9,0.6
"Galax city, Virginia",0,1.4,0,1.4,1.3,1.4
"Hampton city, Virginia",0.2,0.2,0.3,0.2,0.5,0.3
"Harrisonburg city, Virginia",0.1,0.2,1.3,0.6,1.3,0.7
"Hopewell city, Virginia",0,0.4,0.3,0.5,0.5,0.4
"Lexington city, Virginia",2.2,3.1,0,2,1.2,1.5
"Lynchburg city, Virginia",0.1,0.1,0.4,0.2,0.8,0.5
"Manassas city, Virginia",0.2,0.2,1.1,0.5,0.9,0.5
"Manassas Park city, Virginia",0.3,0.4,0.4,0.5,0.6,0.7
"Martinsville city, Virginia",0,0.7,0.6,0.5,0.7,0.7
"Newport News city, Virginia",1.5,0.4,0.7,0.2,1.1,0.3
"Norfolk city, Virginia",0.4,0.2,0.5,0.2,1.1,0.3
"Norton city, Virginia",1,1.6,0,2.6,0.4,0.7
"Petersburg city, Virginia",0.5,0.4,0.9,0.6,1.3,0.7
"Poquoson city, Virginia",0,0.9,0,0.9,0.9,1.3
"Portsmouth city, Virginia",0.3,0.2,0.5,0.3,1.1,0.5
"Radford city, Virginia",0.8,1,0,0.7,0.7,0.8
"Richmond city, Virginia",0.3,0.1,0.7,0.2,1.3,0.3
"Roanoke city, Virginia",0.1,0.1,0.6,0.3,1,0.4
"Salem city, Virginia",0.8,0.6,0.6,0.6,0.9,0.8
"Staunton city, Virginia",0.6,0.5,1.8,0.9,0.6,0.5
"Suffolk city, Virginia",0.6,0.4,0.3,0.2,0.6,0.3
"Virginia Beach city, Virginia",0.3,0.1,0.6,0.1,0.7,0.2
"Waynesboro city, Virginia",0,0.4,0,0.4,2.9,1.3
"Williamsburg city, Virginia",0,0.8,0.1,0.2,0,0.8
"Winchester city, Virginia",0,0.4,0.9,0.8,2,1.4
"Adams County, Washington",1.3,1.5,1,0.5,2.1,1
"Asotin County, Washington",0.1,0.2,0.3,0.3,0.3,0.3
"Benton County, Washington",0.3,0.1,1.2,0.4,1,0.4
"Chelan County, Washington",0.1,0.1,0.8,0.4,0.8,0.4
"Clallam County, Washington",0.6,0.3,1.2,0.6,1.4,0.6
"Clark County, Washington",0.3,0.1,1,0.2,0.9,0.1
"Columbia County, Washington",1.3,1.2,0.7,1,2.5,2.2
"Cowlitz County, Washington",0.1,0.1,1.6,0.5,1.8,0.5
"Douglas County, Washington",0.3,0.1,1,0.5,0.9,0.5
"Ferry County, Washington",2.5,1.3,2.9,1.7,3,1.4
"Franklin County, Washington",0.2,0.2,0.5,0.3,0.8,0.4
"Garfield County, Washington",0,3.7,0,3.7,1.5,1.6
"Grant County, Washington",0.1,0.1,1,0.5,1,0.4
"Grays Harbor County, Washington",0.3,0.2,0.7,0.3,1.1,0.4
"Island County, Washington",0.5,0.6,1,0.6,0.9,0.6
"Jefferson County, Washington",1.3,0.8,1.3,0.8,0.6,0.4
"King County, Washington",0.3,0.1,1.2,0.1,0.8,0.1
"Kitsap County, Washington",0.2,0.1,0.6,0.2,0.6,0.2
"Kittitas County, Washington",0.7,0.4,1.4,0.7,0.8,0.5
"Klickitat County, Washington",0.6,0.5,1.4,1.1,0.8,0.5
"Lewis County, Washington",0.6,0.3,1,0.4,1.2,0.4
"Lincoln County, Washington",1.2,0.8,1.3,0.8,1.3,0.7
"Mason County, Washington",0.6,0.5,1.2,0.6,1.8,0.7
"Okanogan County, Washington",0.6,0.3,0.6,0.4,2.2,0.7
"Pacific County, Washington",0.4,0.2,0.5,0.3,0.7,0.4
"Pend Oreille County, Washington",1.9,1.3,2.3,1.2,3.2,1.1
"Pierce County, Washington",0.3,0.1,0.8,0.1,1,0.1
"San Juan County, Washington",1.7,0.5,1.8,0.4,1.1,0.3
"Skagit County, Washington",0.2,0.1,0.7,0.2,0.9,0.3
"Skamania County, Washington",0.6,0.7,1.4,0.8,2.2,1
"Snohomish County, Washington",0.3,0.1,0.6,0.1,0.9,0.2
"Spokane County, Washington",0.4,0.1,1.3,0.3,1.3,0.2
"Stevens County, Washington",1.5,0.6,1.6,0.5,1.8,0.7
"Thurston County, Washington",0.4,0.2,0.8,0.2,0.8,0.2
"Wahkiakum County, Washington",3.2,2.4,4,2.6,4.3,2.7
"Walla Walla County, Washington",0.1,0.1,2.1,0.8,1,0.5
"Whatcom County, Washington",0.3,0.2,1.2,0.4,0.8,0.3
"Whitman County, Washington",0.5,0.5,1,0.4,1.6,0.5
"Yakima County, Washington",0.3,0.1,1,0.4,1.2,0.3
"Barbour County, West Virginia",0.3,0.4,0.1,0.2,0.3,0.4
"Berkeley County, West Virginia",0.2,0.1,0.2,0.1,1.1,0.5
"Boone County, West Virginia",0.2,0.3,0.4,0.5,3.2,1.3
"Braxton County, West Virginia",1.1,1.1,1.2,1.1,1.5,1.1
"Brooke County, West Virginia",0.3,0.3,0.5,0.4,1.2,0.8
"Cabell County, West Virginia",0.1,0.1,0.2,0.1,5,0.9
"Calhoun County, West Virginia",0.4,0.5,0.4,0.5,2.6,2
"Clay County, West Virginia",1.3,1.2,0.9,1.3,0.9,0.8
"Doddridge County, West Virginia",0.2,0.4,0,1.6,1.9,1.3
"Fayette County, West Virginia",0.5,0.3,0.3,0.2,0.9,0.5
"Gilmer County, West Virginia",3,2.5,1.8,1.8,5.2,2.8
"Grant County, West Virginia",0,0.9,0,0.9,0.9,0.6
"Greenbrier County, West Virginia",0.5,0.4,0.2,0.3,1,0.7
"Hampshire County, West Virginia",2,1.3,2.1,1.2,1.5,0.8
"Hancock County, West Virginia",0.1,0.1,0.8,0.5,1.2,0.9
"Hardy County, West Virginia",0.8,0.8,0.3,0.6,0.9,0.8
"Harrison County, West Virginia",0.5,0.3,1,0.5,1.8,0.8
"Jackson County, West Virginia",0.4,0.3,0.5,0.5,0.6,0.6
"Jefferson County, West Virginia",0.1,0.1,0.2,0.1,0.5,0.3
"Kanawha County, West Virginia",0.3,0.1,0.6,0.2,1.6,0.4
"Lewis County, West Virginia",0.5,0.5,0.4,0.4,1.2,0.7
"Lincoln County, West Virginia",1.3,1.1,0.3,0.4,1.8,1.1
"Logan County, West Virginia",1.3,0.8,1.2,0.8,3.2,1.2
"McDowell County, West Virginia",0.2,0.2,0.1,0.1,4,1.7
"Marion County, West Virginia",0.5,0.4,0.4,0.3,1.2,0.6
"Marshall County, West Virginia",1.2,1.1,0.2,0.2,1.4,0.8
"Mason County, West Virginia",0.1,0.2,0.7,0.7,0.6,0.4
"Mercer County, West Virginia",0.3,0.2,0.7,0.5,1,0.4
"Mineral County, West Virginia",0,0.4,0,0.4,1.2,0.6
"Mingo County, West Virginia",0.6,0.5,1.9,1.4,3.8,1.3
"Monongalia County, West Virginia",0.1,0.1,0.4,0.2,0.9,0.3
"Monroe County, West Virginia",0.4,0.5,0.3,0.4,2.5,1.6
"Morgan County, West Virginia",0.8,0.8,1.2,1,1,0.7
"Nicholas County, West Virginia",0.2,0.3,0,0.4,1.6,0.8
"Ohio County, West Virginia",0.8,0.6,1,0.6,1.6,0.5
"Pendleton County, West Virginia",0.5,0.5,0.7,0.7,2.8,1.5
"Pleasants County, West Virginia",0.4,0.6,1.5,1.6,0.4,0.5
"Pocahontas County, West Virginia",2.9,2.1,2.5,2.1,3.7,2.7
"Preston County, West Virginia",0.3,0.3,0.4,0.3,1,0.6
"Putnam County, West Virginia",0.7,0.7,0.8,0.5,1.8,0.8
"Raleigh County, West Virginia",0.4,0.3,0.4,0.4,1.7,0.9
"Randolph County, West Virginia",0.2,0.2,0,0.4,1.8,1
"Ritchie County, West Virginia",1.6,1.2,0.5,0.6,0.5,0.6
"Roane County, West Virginia",0.8,0.7,1.1,0.9,2.9,1.3
"Summers County, West Virginia",1.6,1.3,1.4,1.3,1.1,1.4
"Taylor County, West Virginia",0.5,0.8,0.5,0.8,1.8,1.3
